time,flow,lanes,observed_percent
1372024800000,7070,.1952,60
1372028400000,5890,.2343,60
1372032000000,6343,.2195,60
1372035600000,6798,.2231,60
1372039200000,6141,.212,60
1372042800000,5840,.1285,60
1372046400000,5304,.0703,60
1372050000000,4193,.0521,60
1372053600000,2651,.0332,60
1372057200000,1468,.0186,60
1372060800000,946,.0124,60
1372064400000,792,.0111,60
1372068000000,1130,.0166,60
1372071600000,2596,.0349,60
1372075200000,6094,.0857,60
1372078800000,8004,.1215,60
1372082400000,7668,.1236,60
1372086000000,7492,.1476,60
1372089600000,7228,.1875,60
1372093200000,7482,.1839,60
1372096800000,6242,.0927,60
1372100400000,6142,.0903,60
1372104000000,5354,.0779,60
1372107600000,5297,.0802,60
1372111200000,5831,.0875,60
1372114800000,5820,.1711,60
1372118400000,5689,.2725,60
1372122000000,5534,.2793,60
1372125600000,5274,.1264,60
1372129200000,3615,.0485,60
1372132800000,3274,.0454,60
1372136400000,2814,.0367,60
1372140000000,1819,.0242,60
1372143600000,1170,.0161,60
1372147200000,838,.0115,60
1372150800000,764,.0116,60
1372154400000,1129,.0202,60
1372158000000,2346,.0325,60
1372161600000,5841,.0999,60
1372165200000,6998,.1169,60
1372168800000,7422,.1415,60
1372172400000,7344,.1298,60
1372176000000,7141,.1726,60
1372179600000,6235,.2053,60
1372183200000,6373,.1932,60
1372186800000,5894,.1776,60
1372190400000,6265,.0947,60
1372194000000,5813,.0825,60
1372197600000,5746,.0794,60
1372201200000,6554,.102,60
1372204800000,5870,.2677,60
1372208400000,6069,.1887,60
1372212000000,4743,.0592,60
1372215600000,3854,.0482,60
1372219200000,3688,.0514,60
1372222800000,3591,.0497,60
1372226400000,1970,.0306,60
1372230000000,1217,.0179,60
1372233600000,884,.0144,60
1372237200000,720,.0122,60
1372240800000,1159,.0199,60
1372244400000,2469,.0337,60
1372248000000,6278,.0887,60
1372251600000,8265,.1197,60
1372255200000,8213,.1301,60
1372258800000,8009,.1199,60
1372262400000,7106,.1614,60
1372266000000,7324,.123,60
1372269600000,7311,.1146,60
1372273200000,6785,.1093,60
1372276800000,6137,.127,60
1372280400000,6174,.0903,60
1372284000000,5904,.0838,60
1372287600000,6359,.1991,60
1372291200000,6100,.2762,60
1372294800000,5909,.2424,60
1372298400000,5930,.1569,60
1372302000000,4108,.0539,60
1372305600000,4032,.0577,60
1372309200000,3561,.0504,60
1372312800000,2386,.0394,60
1372316400000,1344,.023,60
1372320000000,927,.015,60
1372323600000,757,.0141,60
1372327200000,1118,.0185,60
1372330800000,2652,.035,60
1372334400000,5939,.0813,60
1372338000000,7630,.1109,60
1372341600000,7333,.1103,60
1372345200000,7408,.1447,60
1372348800000,6063,.1771,60
1372352400000,0,0,60
1372356000000,0,0,60
1372359600000,0,0,60
1372363200000,0,0,60
1372366800000,0,0,60
1372370400000,0,0,60
1372374000000,0,0,60
1372377600000,0,0,60
1372381200000,0,0,60
1372384800000,0,0,60
1372388400000,0,0,60
1372392000000,0,0,60
1372395600000,0,0,60
1372399200000,2336,.0399,60
1372402800000,905,.0181,60
1372406400000,878,.0181,60
1372410000000,958,.0185,60
1372413600000,953,.0181,60
1372417200000,1695,.0296,60
1372420800000,4747,.0744,60
1372424400000,6059,.0937,60
1372428000000,5248,.0808,60
1372431600000,5887,.0915,60
1372435200000,5135,.082,60
1372438800000,5421,.0879,60
1372442400000,5104,.0844,60
1372446000000,4720,.0785,60
1372449600000,4806,.0755,60
1372453200000,4997,.0792,60
1372456800000,4716,.1295,60
1372460400000,4685,.0719,60
1372464000000,4774,.151,60
1372467600000,4830,.1293,60
1372471200000,3578,.0535,60
1372474800000,3290,.05,60
1372478400000,3406,.0508,60
1372482000000,3247,.0497,60
1372485600000,1543,.0267,60
1372489200000,1958,.0246,60
1372492800000,1167,.0145,60
1372496400000,1014,.0129,60
1372500000000,967,.0127,60
1372503600000,1215,.0156,60
1372507200000,2102,.0273,60
1372510800000,2885,.0359,60
1372514400000,4054,.0522,60
1372518000000,4421,.0571,60
1372521600000,5909,.0791,60
1372525200000,5616,.0808,60
1372528800000,5676,.0878,60
1372532400000,5745,.0845,60
1372536000000,5971,.0909,60
1372539600000,6004,.0914,60
1372543200000,5960,.0852,60
1372546800000,6579,.0953,60
1372550400000,5768,.1616,60
1372554000000,5965,.1448,60
1372557600000,4483,.0788,60
1372561200000,4102,.0519,60
1372564800000,4759,.0637,60
1372568400000,5117,.0682,60
1372572000000,3933,.0686,60
1372575600000,2054,.0303,60
1372579200000,1334,.0198,60
1372582800000,852,.0125,60
1372586400000,887,.0133,60
1372590000000,961,.0142,60
1372593600000,1429,.021,60
1372597200000,2419,.0307,60
1372600800000,2870,.0388,60
1372604400000,3434,.0422,60
1372608000000,4443,.0571,60
1372611600000,4873,.0651,60
1372615200000,5197,.0721,60
1372618800000,4908,.0718,60
1372622400000,3727,.0585,60
1372626000000,0,0,60
1372629600000,0,0,60
1372633200000,0,0,60
1372636800000,0,0,60
1372640400000,0,0,60
1372644000000,0,0,60
1372647600000,0,0,60
1372651200000,0,0,60
1372654800000,0,0,60
1372658400000,0,0,60
1372662000000,2393,.0418,60
1372665600000,1682,.0318,60
1372669200000,1606,.0306,60
1372672800000,2073,.0365,60
1372676400000,4442,.0725,60
1372680000000,7098,.1118,60
1372683600000,7141,.1058,60
1372687200000,6765,.1015,60
1372690800000,6745,.1385,60
1372694400000,6650,.1579,60
1372698000000,6273,.1908,60
1372701600000,6841,.1152,60
1372705200000,6499,.1072,60
1372708800000,6402,.1009,60
1372712400000,6318,.0995,60
1372716000000,6293,.0962,60
1372719600000,6539,.1004,60
1372723200000,6183,.0921,60
1372726800000,5374,.08,60
1372730400000,5166,.0761,60
1372734000000,4634,.0708,60
1372737600000,4458,.0698,60
1372741200000,4316,.0665,60
1372744800000,2821,.0463,60
1372748400000,1277,.0176,60
1372752000000,868,.0122,60
1372755600000,772,.0116,60
1372759200000,1371,.0195,60
1372762800000,4432,.061,60
1372766400000,8552,.12,60
1372770000000,8684,.1236,60
1372773600000,8497,.1738,60
1372777200000,7301,.2122,60
1372780800000,7586,.1399,60
1372784400000,7735,.1935,60
1372788000000,7747,.1215,60
1372791600000,7088,.2054,60
1372795200000,7205,.14,60
1372798800000,6998,.0998,60
1372802400000,6732,.0935,60
1372806000000,7457,.1269,60
1372809600000,6944,.2825,60
1372813200000,6497,.1779,60
1372816800000,5471,.0709,60
1372820400000,4604,.0593,60
1372824000000,4312,.0572,60
1372827600000,4221,.0538,60
1372831200000,2625,.0338,60
1372834800000,1363,.0184,60
1372838400000,830,.0118,60
1372842000000,865,.0133,60
1372845600000,1368,.0194,60
1372849200000,4324,.0575,60
1372852800000,8188,.1146,60
1372856400000,8124,.1219,60
1372860000000,8026,.1704,60
1372863600000,8022,.1601,60
1372867200000,7516,.1429,60
1372870800000,7987,.1251,60
1372874400000,7407,.1162,60
1372878000000,7051,.106,60
1372881600000,6966,.104,60
1372885200000,7265,.1025,60
1372888800000,6824,.0948,60
1372892400000,7135,.1948,60
1372896000000,7217,.2027,60
1372899600000,6397,.1704,60
1372903200000,5521,.072,60
1372906800000,5069,.0672,60
1372910400000,4815,.0628,60
1372914000000,5081,.0666,60
1372917600000,3688,.0481,60
1372921200000,1946,.0247,60
1372924800000,1123,.015,60
1372928400000,829,.0108,60
1372932000000,975,.014,60
1372935600000,1491,.0215,60
1372939200000,2437,.0299,60
1372942800000,2991,.0358,60
1372946400000,3059,.0372,60
1372950000000,3625,.0452,60
1372953600000,4590,.0586,60
1372957200000,5870,.0769,60
1372960800000,6465,.0887,60
1372964400000,6664,.0897,60
1372968000000,7043,.0975,60
1372971600000,7047,.098,60
1372975200000,6143,.0794,60
1372978800000,5944,.0794,60
1372982400000,5868,.0754,60
1372986000000,5330,.0684,60
1372989600000,5624,.0697,60
1372993200000,4842,.0616,60
1372996800000,4389,.0856,60
1373000400000,6255,.0975,60
1373004000000,5157,.0683,60
1373007600000,2847,.037,60
1373011200000,1258,.0154,60
1373014800000,990,.0133,60
1373018400000,1162,.0156,60
1373022000000,2789,.0366,60
1373025600000,6389,.0854,60
1373029200000,7380,.1026,60
1373032800000,6850,.0955,60
1373036400000,6739,.0958,60
1373040000000,6694,.0978,60
1373043600000,7420,.1107,60
1373047200000,8031,.1237,60
1373050800000,7815,.1204,60
1373054400000,7718,.1162,60
1373058000000,7590,.1068,60
1373061600000,7553,.1156,60
1373065200000,7273,.1772,60
1373068800000,7928,.1435,60
1373072400000,6722,.0942,60
1373076000000,5377,.0683,60
1373079600000,4675,.0611,60
1373083200000,4546,.0598,60
1373086800000,4615,.0587,60
1373090400000,3233,.0414,60
1373094000000,1835,.0231,60
1373097600000,1142,.015,60
1373101200000,846,.0119,60
1373104800000,962,.0129,60
1373108400000,1302,.0186,60
1373112000000,2303,.0293,60
1373115600000,3217,.0401,60
1373119200000,4156,.0528,60
1373122800000,4938,.063,60
1373126400000,6171,.0818,60
1373130000000,7185,.1005,60
1373133600000,7388,.1105,60
1373137200000,6423,.0942,60
1373140800000,0,0,60
1373144400000,0,0,60
1373148000000,0,0,60
1373151600000,0,0,60
1373155200000,0,0,60
1373158800000,0,0,60
1373162400000,0,0,60
1373166000000,0,0,60
1373169600000,0,0,60
1373173200000,0,0,60
1373176800000,0,0,60
1373180400000,0,0,60
1373184000000,0,0,60
1373187600000,839,.0112,60
1373191200000,868,.0107,60
1373194800000,1130,.0145,60
1373198400000,1838,.0222,60
1373202000000,2725,.0313,60
1373205600000,3085,.0363,60
1373209200000,4082,.0502,60
1373212800000,5741,.0749,60
1373216400000,7521,.1088,60
1373220000000,7646,.1269,60
1373223600000,7570,.1185,60
1373227200000,1174,.0173,60
1373230800000,0,0,60
1373234400000,0,0,60
1373238000000,0,0,60
1373241600000,0,0,60
1373245200000,0,0,60
1373248800000,0,0,60
1373252400000,0,0,60
1373256000000,0,0,60
1373259600000,0,0,60
1373263200000,0,0,60
1373266800000,0,0,60
1373270400000,0,0,60
1373274000000,463,.0066,60
1373277600000,1241,.0174,60
1373281200000,2957,.0396,60
1373284800000,7145,.0997,60
1373288400000,8879,.1315,60
1373292000000,8155,.1178,60
1373295600000,8597,.1327,60
1373299200000,7551,.1228,60
1373302800000,7535,.1225,60
1373306400000,7294,.1151,60
1373310000000,6760,.1042,60
1373313600000,6754,.1087,60
1373317200000,6473,.0925,60
1373320800000,6452,.0894,60
1373324400000,7301,.1061,60
1373328000000,7009,.2559,60
1373331600000,7311,.235,60
1373335200000,5428,.11,60
1373338800000,4044,.0524,60
1373342400000,3865,.0505,60
1373346000000,3347,.0429,60
1373349600000,2083,.0264,60
1373353200000,1429,.0188,60
1373356800000,845,.0115,60
1373360400000,828,.0118,60
1373364000000,1222,.0172,60
1373367600000,2759,.0362,60
1373371200000,6804,.0953,60
1373374800000,8593,.1277,60
1373378400000,8865,.1295,60
1373382000000,8933,.1349,60
1373385600000,6903,.0992,60
1373389200000,0,0,60
1373392800000,0,0,60
1373396400000,0,0,60
1373400000000,0,0,60
1373403600000,0,0,60
1373407200000,0,0,60
1373410800000,0,0,60
1373414400000,0,0,60
1373418000000,0,0,60
1373421600000,0,0,60
1373425200000,0,0,60
1373428800000,0,0,60
1373432400000,0,0,60
1373436000000,2052,.0266,60
1373439600000,1258,.0233,60
1373443200000,1041,.0212,60
1373446800000,1087,.0215,60
1373450400000,1274,.0234,60
1373454000000,1775,.0286,60
1373457600000,3107,.0464,60
1373461200000,4326,.067,60
1373464800000,4313,.064,60
1373468400000,4048,.0587,60
1373472000000,3658,.0554,60
1373475600000,3864,.0591,60
1373479200000,3740,.0729,60
1373482800000,3628,.0553,60
1373486400000,3685,.056,60
1373490000000,2935,.0432,60
1373493600000,2810,.0419,60
1373497200000,3376,.0502,60
1373500800000,3154,.1238,60
1373504400000,3220,.1268,60
1373508000000,2984,.0908,60
1373511600000,1943,.0302,60
1373515200000,1877,.0299,60
1373518800000,1803,.0289,60
1373522400000,1402,.0241,60
1373526000000,1464,.0198,60
1373529600000,879,.0152,60
1373533200000,858,.013,60
1373536800000,1252,.0183,60
1373540400000,2753,.036,60
1373544000000,6404,.0885,60
1373547600000,8936,.134,60
1373551200000,9029,.1427,60
1373554800000,8771,.1587,60
1373558400000,8470,.1436,60
1373562000000,7641,.12,60
1373565600000,7871,.1169,60
1373569200000,7076,.1056,60
1373572800000,6687,.0965,60
1373576400000,6720,.098,60
1373580000000,6606,.0952,60
1373583600000,7053,.1337,60
1373587200000,6321,.3237,60
1373590800000,7607,.2493,60
1373594400000,5727,.0938,60
1373598000000,4452,.0573,60
1373601600000,4433,.0583,60
1373605200000,4080,.0525,60
1373608800000,2457,.0324,60
1373612400000,1403,.0186,60
1373616000000,957,.0133,60
1373619600000,894,.0131,60
1373623200000,1204,.0171,60
1373626800000,2770,.0375,60
1373630400000,6698,.094,60
1373634000000,8870,.1309,60
1373637600000,8838,.1292,60
1373641200000,8448,.1277,60
1373644800000,7846,.1163,60
1373648400000,7788,.1146,60
1373652000000,7138,.1082,60
1373655600000,6723,.0988,60
1373659200000,6759,.0975,60
1373662800000,7166,.1039,60
1373666400000,6985,.0999,60
1373670000000,7464,.1287,60
1373673600000,6260,.1534,60
1373677200000,7314,.1284,60
1373680800000,5838,.0779,60
1373684400000,4836,.0634,60
1373688000000,4835,.0637,60
1373691600000,4759,.0654,60
1373695200000,3679,.0545,60
1373698800000,1999,.0289,60
1373702400000,1349,.0257,60
1373706000000,1120,.019,60
1373709600000,1019,.0147,60
1373713200000,1376,.018,60
1373716800000,2912,.037,60
1373720400000,3901,.0504,60
1373724000000,4563,.0568,60
1373727600000,5689,.0723,60
1373731200000,6701,.1284,60
1373734800000,7415,.1072,60
1373738400000,7575,.1174,60
1373742000000,7513,.1191,60
1373745600000,7498,.115,60
1373749200000,7576,.1133,60
1373752800000,7269,.1031,60
1373756400000,6908,.0945,60
1373760000000,5291,.0705,60
1373763600000,4612,.0612,60
1373767200000,6176,.0806,60
1373770800000,5724,.0753,60
1373774400000,5960,.0824,60
1373778000000,6594,.0904,60
1373781600000,5354,.0696,60
1373785200000,2429,.0302,60
1373788800000,1433,.0178,60
1373792400000,1148,.0157,60
1373796000000,886,.0108,60
1373799600000,1180,.0147,60
1373803200000,1824,.0222,60
1373806800000,2825,.033,60
1373810400000,3232,.0379,60
1373814000000,4057,.0486,60
1373817600000,5589,.0718,60
1373821200000,7056,.0923,60
1373824800000,7281,.0986,60
1373828400000,6965,.0969,60
1373832000000,7488,.1075,60
1373835600000,7389,.1064,60
1373839200000,7367,.1198,60
1373842800000,6955,.1101,60
1373846400000,7448,.1647,60
1373850000000,7266,.2433,60
1373853600000,6558,.1145,60
1373857200000,6135,.083,60
1373860800000,5740,.0772,60
1373864400000,4975,.0641,60
1373868000000,2968,.0382,60
1373871600000,1622,.0199,60
1373875200000,840,.0108,60
1373878800000,788,.0112,60
1373882400000,1219,.017,60
1373886000000,2770,.0365,60
1373889600000,6741,.0917,60
1373893200000,8856,.134,60
1373896800000,8914,.1357,60
1373900400000,8620,.1309,60
1373904000000,8118,.136,60
1373907600000,7360,.114,60
1373911200000,6853,.1024,60
1373914800000,6438,.0935,60
1373918400000,6458,.0955,60
1373922000000,6441,.0918,60
1373925600000,6008,.085,60
1373929200000,6903,.1009,60
1373932800000,6118,.3064,60
1373936400000,7069,.2414,60
1373940000000,5097,.0672,60
1373943600000,4035,.0528,60
1373947200000,3406,.0453,60
1373950800000,3384,.0435,60
1373954400000,1972,.0248,60
1373958000000,1224,.0164,60
1373961600000,272,.0035,60
1373965200000,0,0,60
1373968800000,0,0,60
1373972400000,0,0,60
1373976000000,2896,.0421,60
1373979600000,8804,.1301,60
1373983200000,8923,.1363,60
1373986800000,8823,.1405,60
1373990400000,8421,.1378,60
1373994000000,8222,.1325,60
1373997600000,7454,.1118,60
1374001200000,6486,.0973,60
1374004800000,6402,.0902,60
1374008400000,6470,.0946,60
1374012000000,6304,.0873,60
1374015600000,7118,.1017,60
1374019200000,7043,.2255,60
1374022800000,6493,.2932,60
1374026400000,5223,.0673,60
1374030000000,4222,.0537,60
1374033600000,3984,.0532,60
1374037200000,3615,.0466,60
1374040800000,2066,.0265,60
1374044400000,1326,.0178,60
1374048000000,630,.0085,60
1374051600000,729,.0107,60
1374055200000,1212,.0176,60
1374058800000,2717,.0361,60
1374062400000,6525,.0939,60
1374066000000,9187,.1406,60
1374069600000,8953,.1698,60
1374073200000,8925,.1389,60
1374076800000,7671,.1167,60
1374080400000,7980,.1273,60
1374084000000,7715,.1298,60
1374087600000,6647,.0943,60
1374091200000,6471,.0906,60
1374094800000,6916,.0991,60
1374098400000,6655,.093,60
1374102000000,6867,.1642,60
1374105600000,6326,.3129,60
1374109200000,6389,.3187,60
1374112800000,6470,.1858,60
1374116400000,4327,.0575,60
1374120000000,4244,.0558,60
1374123600000,3796,.0485,60
1374127200000,2305,.0294,60
1374130800000,1167,.0154,60
1374134400000,759,.0109,60
1374138000000,782,.0117,60
1374141600000,1279,.018,60
1374145200000,2781,.0356,60
1374148800000,6685,.0911,60
1374152400000,9098,.1337,60
1374156000000,9150,.1351,60
1374159600000,8608,.1317,60
1374163200000,8071,.1242,60
1374166800000,7902,.1204,60
1374170400000,7711,.1215,60
1374174000000,6808,.1014,60
1374177600000,6542,.0949,60
1374181200000,6926,.0991,60
1374184800000,6701,.1026,60
1374188400000,7265,.1279,60
1374192000000,6836,.2909,60
1374195600000,7389,.2609,60
1374199200000,6452,.1928,60
1374202800000,4472,.0575,60
1374206400000,4607,.0603,60
1374210000000,4008,.0519,60
1374213600000,2258,.0282,60
1374217200000,1455,.0202,60
1374220800000,925,.0125,60
1374224400000,896,.0141,60
1374228000000,1217,.0186,60
1374231600000,2645,.0343,60
1374235200000,6316,.1229,60
1374238800000,8919,.1505,60
1374242400000,9013,.1336,60
1374246000000,8895,.1393,60
1374249600000,8214,.1229,60
1374253200000,7252,.1324,60
1374256800000,8003,.1289,60
1374260400000,7562,.1155,60
1374264000000,5282,.0786,60
1374267600000,6287,.093,60
1374271200000,7026,.2263,60
1374274800000,7504,.2266,60
1374278400000,7904,.19,60
1374282000000,7742,.1911,60
1374285600000,6132,.0872,60
1374289200000,4737,.0599,60
1374292800000,4680,.0615,60
1374296400000,5040,.065,60
1374300000000,3584,.0443,60
1374303600000,1918,.024,60
1374307200000,1327,.0168,60
1374310800000,1049,.0139,60
1374314400000,1041,.0135,60
1374318000000,1453,.0186,60
1374321600000,2764,.0351,60
1374325200000,3947,.0492,60
1374328800000,4761,.0613,60
1374332400000,5743,.0737,60
1374336000000,6800,.0899,60
1374339600000,7352,.1021,60
1374343200000,7587,.1154,60
1374346800000,7025,.1066,60
1374350400000,7580,.1207,60
1374354000000,7504,.1324,60
1374357600000,7642,.1144,60
1374361200000,7686,.1237,60
1374364800000,7899,.119,60
1374368400000,7549,.1859,60
1374372000000,7382,.1943,60
1374375600000,5713,.0746,60
1374379200000,6091,.0914,60
1374382800000,5868,.0777,60
1374386400000,5284,.0691,60
1374390000000,2627,.032,60
1374393600000,1508,.0192,60
1374397200000,1176,.0145,60
1374400800000,959,.0139,60
1374404400000,1334,.017,60
1374408000000,1902,.0229,60
1374411600000,3017,.0353,60
1374415200000,3773,.0457,60
1374418800000,5217,.0633,60
1374422400000,6552,.0869,60
1374426000000,7772,.107,60
1374429600000,7593,.1055,60
1374433200000,7882,.1215,60
1374436800000,7707,.1278,60
1374440400000,7680,.1144,60
1374444000000,7206,.1809,60
1374447600000,6972,.1935,60
1374451200000,7082,.122,60
1374454800000,6791,.0904,60
1374458400000,6228,.0809,60
1374462000000,6270,.0862,60
1374465600000,6144,.0839,60
1374469200000,5582,.075,60
1374472800000,3127,.0396,60
1374476400000,1618,.0205,60
1374480000000,884,.0109,60
1374483600000,879,.0128,60
1374487200000,1144,.0167,60
1374490800000,2756,.0358,60
1374494400000,6781,.0938,60
1374498000000,8865,.1313,60
1374501600000,8821,.1289,60
1374505200000,5740,.0823,60
1374508800000,5097,.0773,60
1374512400000,6980,.134,60
1374516000000,7966,.1655,60
1374519600000,6412,.1023,60
1374523200000,6268,.0916,60
1374526800000,6473,.0907,60
1374530400000,6531,.0912,60
1374534000000,7077,.1496,60
1374537600000,6446,.2988,60
1374541200000,7472,.2368,60
1374544800000,5492,.1031,60
1374548400000,3787,.049,60
1374552000000,3736,.0483,60
1374555600000,3198,.0406,60
1374559200000,1953,.0251,60
1374562800000,1259,.0169,60
1374566400000,781,.0104,60
1374570000000,688,.0098,60
1374573600000,1105,.0157,60
1374577200000,2566,.0342,60
1374580800000,6459,.0916,60
1374584400000,8480,.1249,60
1374588000000,8600,.1346,60
1374591600000,8226,.1434,60
1374595200000,7899,.1278,60
1374598800000,7918,.129,60
1374602400000,7404,.1161,60
1374606000000,6940,.1371,60
1374609600000,6782,.0989,60
1374613200000,7092,.1044,60
1374616800000,6943,.1029,60
1374620400000,7360,.1396,60
1374624000000,6628,.3089,60
1374627600000,7123,.2689,60
1374631200000,5687,.1175,60
1374634800000,4092,.0542,60
1374638400000,4032,.0523,60
1374642000000,3560,.0452,60
1374645600000,2223,.0288,60
1374649200000,1487,.0201,60
1374652800000,742,.0098,60
1374656400000,773,.0118,60
1374660000000,1255,.0195,60
1374663600000,2766,.0369,60
1374667200000,6572,.0921,60
1374670800000,9021,.1406,60
1374674400000,8997,.1362,60
1374678000000,8496,.1333,60
1374681600000,8155,.1301,60
1374685200000,7917,.1308,60
1374688800000,7647,.1256,60
1374692400000,7091,.1119,60
1374696000000,6634,.0958,60
1374699600000,6802,.1372,60
1374703200000,6417,.0906,60
1374706800000,7440,.1139,60
1374710400000,6785,.3028,60
1374714000000,7242,.2557,60
1374717600000,6572,.1899,60
1374721200000,4481,.0575,60
1374724800000,4198,.0556,60
1374728400000,3621,.0462,60
1374732000000,2328,.0293,60
1374735600000,1320,.0174,60
1374739200000,896,.0119,60
1374742800000,820,.0122,60
