time,flow,lanes,observed_percent
1373684400000,2223,36,100
1373688000000,1467,36,100
1373691600000,1292,36,100
1373695200000,889,36,100
1373698800000,503,36,100
1373702400000,336,36,100
1373706000000,213,36,100
1373709600000,199,36,100
1373713200000,297,36,100
1373716800000,589,36,100
1373720400000,910,36,100
1373724000000,1163,36,100
1373727600000,1775,36,100
1373731200000,2087,36,100
1373734800000,2655,36,100
1373738400000,2611,36,100
1373742000000,2640,36,100
1373745600000,2735,36,100
1373749200000,2867,36,100
1373752800000,2901,36,100
1373756400000,2768,36,100
1373760000000,2630,36,100
1373763600000,2266,36,100
1373767200000,1854,36,100
1373770800000,1456,36,100
1373774400000,1347,36,100
1373778000000,1365,36,100
1373781600000,861,36,100
1373785200000,444,36,100
1373788800000,249,36,100
1373792400000,202,36,100
1373796000000,177,36,100
1373799600000,241,36,100
1373803200000,457,36,100
1373806800000,755,36,100
1373810400000,912,36,100
1373814000000,1263,36,100
1373817600000,1460,36,100
1373821200000,1999,36,100
1373824800000,2195,36,100
1373828400000,2213,36,100
1373832000000,2357,36,100
1373835600000,2260,36,100
1373839200000,2151,36,100
1373842800000,2066,36,100
1373846400000,2036,36,100
1373850000000,1613,36,100
1373853600000,1301,36,100
1373857200000,1230,36,100
1373860800000,1079,36,100
1373864400000,1053,36,100
1373868000000,592,36,100
1373871600000,325,36,100
1373875200000,212,36,100
1373878800000,162,36,100
1373882400000,198,36,100
1373886000000,386,36,100
1373889600000,1004,36,100
1373893200000,2190,36,100
1373896800000,3780,36,100
1373900400000,3793,36,100
1373904000000,2612,36,100
1373907600000,2407,36,100
1373911200000,2344,36,100
1373914800000,1823,36,100
1373918400000,1895,36,100
1373922000000,2812,36,100
1373925600000,3082,36,100
1373929200000,3200,36,100
1373932800000,3128,36,100
1373936400000,2452,36,100
1373940000000,1938,36,100
1373943600000,1310,36,100
1373947200000,1105,36,100
1373950800000,958,36,100
1373954400000,493,36,100
1373958000000,310,36,100
1373961600000,189,36,100
1373965200000,141,36,100
1373968800000,179,36,100
1373972400000,434,36,100
1373976000000,1114,36,100
1373979600000,2244,36,100
1373983200000,3849,36,100
1373986800000,3778,36,100
1373990400000,3058,36,100
1373994000000,2639,36,100
1373997600000,2242,36,100
1374001200000,2156,36,100
1374004800000,2176,36,100
1374008400000,3059,36,100
1374012000000,3187,36,100
1374015600000,3455,36,100
1374019200000,3378,36,100
1374022800000,3071,36,100
1374026400000,2600,36,100
1374030000000,1615,36,100
1374033600000,1188,36,100
1374037200000,983,36,100
1374040800000,563,36,100
1374044400000,412,36,100
1374048000000,245,36,100
1374051600000,187,36,100
1374055200000,193,36,100
1374058800000,386,36,100
1374062400000,1080,36,100
1374066000000,2199,36,100
1374069600000,3979,36,100
1374073200000,3787,36,100
1374076800000,2650,36,100
1374080400000,2389,36,100
1374084000000,2218,36,100
1374087600000,2181,36,100
1374091200000,2281,36,100
1374094800000,3169,36,100
1374098400000,3204,36,100
1374102000000,3095,36,100
1374105600000,3318,36,100
1374109200000,3306,36,100
1374112800000,2591,36,100
1374116400000,1574,36,100
1374120000000,1347,36,100
1374123600000,1154,36,100
1374127200000,657,36,100
1374130800000,373,36,100
1374134400000,189,36,100
1374138000000,146,36,100
1374141600000,209,36,100
1374145200000,393,36,100
1374148800000,1100,36,100
1374152400000,2231,36,100
1374156000000,3805,36,100
1374159600000,3883,36,100
1374163200000,2486,36,100
1374166800000,2094,36,100
1374170400000,1927,36,100
1374174000000,2157,36,100
1374177600000,2135,36,100
1374181200000,3339,36,100
1374184800000,3359,36,100
1374188400000,3310,36,100
1374192000000,3438,36,100
1374195600000,3447,36,100
1374199200000,3039,36,100
1374202800000,1851,36,100
1374206400000,1311,36,100
1374210000000,1146,36,100
1374213600000,715,36,100
1374217200000,370,36,100
1374220800000,264,36,100
1374224400000,192,36,100
1374228000000,217,36,100
1374231600000,434,36,100
1374235200000,1059,36,100
1374238800000,1648,36,100
1374242400000,3574,36,100
1374246000000,3365,36,100
1374249600000,2527,36,100
1374253200000,2277,36,100
1374256800000,1966,36,100
1374260400000,1879,36,100
1374264000000,1713,36,100
1374267600000,2724,36,100
1374271200000,2609,36,100
1374274800000,3144,36,100
1374278400000,3437,36,100
1374282000000,3437,36,100
1374285600000,3106,36,100
1374289200000,2315,36,100
1374292800000,1519,36,100
1374296400000,1345,36,100
1374300000000,896,36,100
1374303600000,503,36,100
1374307200000,290,36,100
1374310800000,229,36,100
1374314400000,187,36,100
1374318000000,267,36,100
1374321600000,599,36,100
1374325200000,1001,36,100
1374328800000,1141,36,100
1374332400000,1777,36,100
1374336000000,2203,36,100
1374339600000,2737,36,100
1374343200000,2851,36,100
1374346800000,2319,36,100
1374350400000,2837,36,100
1374354000000,2809,36,100
1374357600000,2787,36,100
1374361200000,3138,36,100
1374364800000,3039,36,100
1374368400000,3032,36,100
1374372000000,2058,36,100
1374375600000,1394,36,100
1374379200000,1349,36,100
1374382800000,1446,36,100
1374386400000,904,36,100
1374390000000,455,36,100
1374393600000,313,36,100
1374397200000,198,36,100
1374400800000,174,36,100
1374404400000,258,36,100
1374408000000,489,36,100
1374411600000,776,36,100
1374415200000,988,36,100
1374418800000,1355,36,100
1374422400000,1727,36,100
1374426000000,2297,36,100
1374429600000,2626,36,100
1374433200000,2672,36,100
1374436800000,2326,36,100
1374440400000,2397,36,100
1374444000000,2393,36,100
1374447600000,2734,36,100
1374451200000,2937,36,100
1374454800000,2408,36,100
1374458400000,1957,36,100
1374462000000,1547,36,100
1374465600000,1098,36,100
1374469200000,1064,36,100
1374472800000,633,36,100
1374476400000,327,36,100
1374480000000,225,36,100
1374483600000,131,36,100
1374487200000,197,36,100
1374490800000,377,36,100
1374494400000,1019,36,100
1374498000000,2207,36,100
1374501600000,3612,36,100
1374505200000,3447,36,100
1374508800000,2588,36,100
1374512400000,2563,36,100
1374516000000,2433,36,100
1374519600000,2255,36,100
1374523200000,2260,36,100
1374526800000,2936,36,100
1374530400000,3174,36,100
1374534000000,3178,36,100
1374537600000,3326,36,100
1374541200000,3206,36,100
1374544800000,2498,36,100
1374548400000,1290,36,100
1374552000000,1084,36,100
1374555600000,955,36,100
1374559200000,562,36,100
1374562800000,372,36,100
1374566400000,220,36,100
1374570000000,148,36,100
1374573600000,175,36,100
1374577200000,424,36,100
1374580800000,1134,36,100
1374584400000,2326,36,100
1374588000000,3818,36,100
1374591600000,4084,36,100
1374595200000,3263,36,100
1374598800000,3182,36,100
1374602400000,2971,36,100
1374606000000,2182,36,100
1374609600000,2644,36,100
1374613200000,3639,36,100
1374616800000,3516,36,100
1374620400000,3364,36,100
1374624000000,3482,36,100
1374627600000,3330,36,100
1374631200000,2413,36,100
1374634800000,1472,36,100
1374638400000,1184,36,100
1374642000000,1083,36,100
1374645600000,697,36,100
1374649200000,281,36,100
1374652800000,217,36,100
1374656400000,180,36,100
1374660000000,194,36,100
1374663600000,404,36,100
1374667200000,1113,36,100
1374670800000,2259,36,100
1374674400000,3848,36,100
1374678000000,4119,36,100
1374681600000,3169,36,100
1374685200000,2784,36,100
1374688800000,2588,36,100
1374692400000,2275,36,100
1374696000000,2533,36,100
1374699600000,3559,36,100
1374703200000,3657,36,100
1374706800000,3742,36,100
1374710400000,3158,36,100
1374714000000,3374,36,100
1374717600000,2654,36,100
1374721200000,1649,36,100
1374724800000,1338,36,100
1374728400000,1230,36,100
1374732000000,666,36,100
1374735600000,389,36,100
1374739200000,199,36,100
1374742800000,163,36,100
1374746400000,219,36,100
1374750000000,417,36,100
1374753600000,1083,36,100
1374757200000,2303,36,100
1374760800000,3817,36,100
1374764400000,3563,36,100
1374768000000,2982,36,100
1374771600000,2829,36,100
1374775200000,2462,36,100
1374778800000,1828,36,100
1374782400000,1821,36,100
1374786000000,2667,36,100
1374789600000,3063,36,100
1374793200000,3321,36,100
1374796800000,2805,36,100
1374800400000,2580,36,100
1374804000000,2276,36,100
1374807600000,1745,36,100
1374811200000,1370,36,100
1374814800000,1224,36,100
1374818400000,809,36,100
1374822000000,429,36,100
1374825600000,231,36,100
1374829200000,197,36,100
1374832800000,212,36,100
1374836400000,416,36,100
1374840000000,1073,36,100
1374843600000,2167,36,100
1374847200000,3570,36,100
1374850800000,3316,36,100
1374854400000,2614,36,100
1374858000000,2918,36,100
1374861600000,2969,36,100
1374865200000,2733,36,100
1374868800000,2991,36,100
1374872400000,3693,36,100
1374876000000,3129,36,100
1374879600000,2522,36,100
1374883200000,2717,36,100
1374886800000,2814,36,100
1374890400000,2654,36,100
1374894000000,2409,36,100
1374897600000,1574,36,100
1374901200000,1417,36,100
1374904800000,1182,36,100
1374908400000,941,36,100
1374912000000,501,36,100
1374915600000,225,36,100
1374919200000,223,36,100
1374922800000,311,36,100
1374926400000,612,36,100
1374930000000,967,36,100
1374933600000,1095,36,100
1374937200000,1401,36,100
1374940800000,1726,36,100
1374944400000,2855,36,100
1374948000000,2495,36,100
1374951600000,2831,36,100
1374955200000,2854,36,100
1374958800000,3077,36,100
1374962400000,3438,36,100
1374966000000,2988,36,100
1374969600000,2868,36,100
1374973200000,2719,36,100
1374976800000,2104,36,100
1374980400000,1571,36,100
1374984000000,1367,36,100
1374987600000,1438,36,100
1374991200000,882,36,100
1374994800000,463,36,100
1374998400000,304,36,100
1375002000000,194,36,100
1375005600000,203,36,100
1375009200000,301,36,100
1375012800000,452,36,100
1375016400000,792,36,100
1375020000000,1012,36,100
1375023600000,1411,36,100
1375027200000,1824,36,100
1375030800000,2490,36,100
1375034400000,3075,36,100
1375038000000,2616,36,100
1375041600000,2266,36,100
1375045200000,2406,36,100
1375048800000,2440,36,100
1375052400000,2608,36,100
1375056000000,2896,36,100
1375059600000,2337,36,100
1375063200000,1789,36,100
1375066800000,1367,36,100
1375070400000,1088,36,100
1375074000000,889,36,100
1375077600000,645,36,100
1375081200000,397,36,100
1375084800000,275,36,100
1375088400000,183,36,100
1375092000000,189,36,100
1375095600000,356,36,100
1375099200000,1013,36,100
1375102800000,2127,36,100
1375106400000,3743,36,100
1375110000000,4015,36,100
1375113600000,2901,36,100
1375117200000,2734,36,100
1375120800000,2393,36,100
1375124400000,2252,36,100
1375128000000,2204,36,100
1375131600000,2761,36,100
1375135200000,3143,36,100
1375138800000,3386,36,100
1375142400000,3189,36,100
1375146000000,2628,36,100
1375149600000,1902,36,100
1375153200000,1423,36,100
1375156800000,1053,36,100
1375160400000,955,36,100
1375164000000,599,36,100
1375167600000,380,36,100
1375171200000,278,36,100
1375174800000,170,36,100
1375178400000,166,36,100
1375182000000,379,36,100
1375185600000,1007,36,100
1375189200000,2163,36,100
1375192800000,3837,36,100
1375196400000,3898,36,100
1375200000000,2217,36,100
1375203600000,2046,36,100
1375207200000,2467,36,100
1375210800000,2261,36,100
1375214400000,2255,36,100
1375218000000,3328,36,100
1375221600000,3454,36,100
1375225200000,3578,36,100
1375228800000,3430,36,100
1375232400000,3302,36,92
1375236000000,2438,36,100
1375239600000,1530,36,100
1375243200000,1113,36,100
1375246800000,964,36,100
1375250400000,616,36,100
1375254000000,359,36,100
1375257600000,257,36,100
1375261200000,219,36,100
1375264800000,204,36,100
1375268400000,399,36,100
1375272000000,1051,36,100
1375275600000,2263,36,100
1375279200000,3932,36,100
1375282800000,3894,36,100
1375286400000,2907,36,100
1375290000000,2755,36,100
1375293600000,2387,36,100
1375297200000,2304,36,100
1375300800000,2404,36,100
1375304400000,3496,36,100
1375308000000,3563,36,100
1375311600000,3688,36,100
1375315200000,3591,36,100
1375318800000,3118,36,100
1375322400000,3319,36,100
1375326000000,2018,36,100
1375329600000,1264,36,100
1375333200000,1169,36,100
1375336800000,660,36,100
1375340400000,388,36,100
1375344000000,192,36,100
1375347600000,178,36,100
1375351200000,156,36,100
1375354800000,301,36,100
1375358400000,856,36,100
1375362000000,2078,36,100
1375365600000,3738,36,100
1375369200000,3892,36,100
1375372800000,3005,36,100
1375376400000,2951,36,100
1375380000000,2665,36,100
1375383600000,2329,36,100
1375387200000,2690,36,100
1375390800000,3340,36,100
1375394400000,3494,36,100
1375398000000,3557,36,100
1375401600000,3481,36,100
1375405200000,3451,36,100
1375408800000,2945,36,100
1375412400000,1977,36,100
1375416000000,1390,36,100
1375419600000,1116,36,100
1375423200000,747,36,100
1375426800000,442,36,100
1375430400000,221,36,100
1375434000000,202,36,100
1375437600000,206,36,100
1375441200000,413,36,100
1375444800000,1065,36,100
1375448400000,2134,36,100
1375452000000,3556,36,100
1375455600000,3592,36,100
1375459200000,2970,36,100
1375462800000,2855,36,100
1375466400000,2790,36,100
1375470000000,2863,36,100
1375473600000,3163,36,100
1375477200000,3641,36,100
1375480800000,3626,36,100
1375484400000,3498,36,100
1375488000000,3595,36,100
1375491600000,3521,36,100
1375495200000,3289,36,100
1375498800000,2489,36,100
1375502400000,1520,36,100
1375506000000,1363,36,100
1375509600000,853,36,100
1375513200000,529,36,100
1375516800000,279,36,100
1375520400000,219,36,100
1375524000000,182,36,100
1375527600000,300,36,100
1375531200000,616,36,100
1375534800000,906,36,100
1375538400000,1246,36,100
1375542000000,1752,36,100
1375545600000,2168,36,100
1375549200000,2582,36,100
1375552800000,2702,36,100
1375556400000,2973,36,100
1375560000000,3108,36,100
1375563600000,3447,36,100
1375567200000,3152,36,100
1375570800000,2966,36,100
1375574400000,2746,36,100
1375578000000,2810,36,100
1375581600000,2087,36,100
1375585200000,1494,36,100
1375588800000,1374,36,100
1375592400000,1412,36,100
1375596000000,816,36,100
1375599600000,440,36,100
1375603200000,279,36,100
1375606800000,200,36,100
1375610400000,190,36,100
1375614000000,290,36,100
1375617600000,760,36,100
1375621200000,1457,36,100
1375624800000,925,36,100
1375628400000,1252,36,100
1375632000000,1727,36,100
1375635600000,2070,36,100
1375639200000,2093,36,100
1375642800000,2047,36,100
1375646400000,2172,36,100
1375650000000,2394,36,100
1375653600000,3163,36,100
1375657200000,3409,36,100
1375660800000,3198,36,100
1375664400000,2707,36,100
1375668000000,1700,36,100
1375671600000,1284,36,100
1375675200000,1120,36,100
1375678800000,987,36,100
1375682400000,619,36,100
1375686000000,392,36,100
1375689600000,305,36,100
1375693200000,189,36,100
1375696800000,190,36,100
1375700400000,403,36,100
1375704000000,1040,36,100
1375707600000,2203,36,100
1375711200000,3654,36,100
1375714800000,3898,36,100
1375718400000,2823,36,100
1375722000000,2711,36,100
1375725600000,2412,36,100
1375729200000,2160,36,100
1375732800000,2239,36,100
1375736400000,2827,36,100
1375740000000,2970,36,100
1375743600000,3061,36,100
1375747200000,3075,36,100
1375750800000,2801,36,100
1375754400000,1895,36,100
1375758000000,1327,36,100
1375761600000,1054,36,100
1375765200000,932,36,100
1375768800000,637,36,100
1375772400000,346,36,100
1375776000000,230,36,100
1375779600000,141,36,100
1375783200000,186,36,100
1375786800000,372,36,100
1375790400000,1034,36,100
1375794000000,2096,36,100
1375797600000,3785,36,100
1375801200000,3861,36,100
1375804800000,3010,36,100
1375808400000,2666,36,100
1375812000000,2426,36,100
1375815600000,2007,36,100
1375819200000,2422,36,100
1375822800000,3177,36,100
1375826400000,3491,36,100
1375830000000,3714,36,100
1375833600000,3582,36,100
1375837200000,3115,36,100
1375840800000,2182,36,100
1375844400000,1407,36,100
1375848000000,1167,36,100
1375851600000,1063,36,100
1375855200000,666,36,100
1375858800000,64,36,100
1375862400000,0,36,100
1375866000000,0,36,100
1375869600000,0,36,100
1375873200000,0,36,100
1375876800000,0,36,100
1375880400000,0,36,100
1375884000000,0,36,100
1375887600000,1270,36,100
1375891200000,2777,36,100
1375894800000,3167,36,100
1375898400000,2890,36,100
1375902000000,2312,36,100
1375905600000,2431,36,100
1375909200000,3380,36,100
1375912800000,3804,36,100
1375916400000,3832,36,100
1375920000000,3635,36,100
1375923600000,3261,36,100
1375927200000,2982,36,100
1375930800000,1785,36,100
1375934400000,1333,36,100
1375938000000,1122,36,100
1375941600000,701,36,100
1375945200000,369,36,100
1375948800000,249,36,100
1375952400000,156,36,100
1375956000000,199,36,100
1375959600000,399,36,100
1375963200000,1060,36,100
1375966800000,2175,36,100
1375970400000,3864,36,100
1375974000000,3759,36,100
1375977600000,3306,36,100
1375981200000,3010,36,100
1375984800000,2854,36,100
1375988400000,2487,36,100
1375992000000,2435,36,100
1375995600000,3508,36,100
1375999200000,2859,36,100
1376002800000,2614,36,100
1376006400000,2885,36,100
1376010000000,2928,36,100
1376013600000,2834,36,100
1376017200000,2103,36,100
1376020800000,1211,36,100
1376024400000,1210,36,100
1376028000000,596,36,100
1376031600000,379,36,100
1376035200000,403,36,100
1376038800000,265,36,100
1376042400000,228,36,100
1376046000000,407,36,100
1376049600000,1070,36,100
1376053200000,2072,36,100
1376056800000,3562,36,100
1376060400000,3531,36,100
1376064000000,3063,36,100
1376067600000,3175,36,100
1376071200000,2877,36,100
1376074800000,2647,36,100
1376078400000,2816,36,100
1376082000000,3513,36,100
1376085600000,3769,36,100
1376089200000,3720,36,100
1376092800000,3501,36,100
1376096400000,3402,36,100
1376100000000,2309,36,100
1376103600000,1718,36,100
1376107200000,1354,36,100
1376110800000,1253,36,100
1376114400000,905,36,100
1376118000000,574,36,97
1376121600000,392,36,100
1376125200000,254,36,100
1376128800000,207,36,100
1376132400000,325,36,100
1376136000000,589,36,100
1376139600000,915,36,100
1376143200000,1261,36,100
1376146800000,1858,36,100
1376150400000,2283,36,100
1376154000000,2986,36,100
1376157600000,3281,36,100
1376161200000,3043,36,100
1376164800000,2491,36,100
1376168400000,2666,36,100
1376172000000,2592,36,100
1376175600000,2893,36,100
1376179200000,3188,36,100
1376182800000,3011,36,100
1376186400000,2130,36,100
1376190000000,1412,36,100
1376193600000,1263,36,100
1376197200000,1340,36,100
1376200800000,929,36,100
1376204400000,473,36,100
1376208000000,267,36,100
1376211600000,214,36,100
1376215200000,197,36,100
1376218800000,284,36,100
1376222400000,538,36,100
1376226000000,866,36,100
1376229600000,1021,36,100
1376233200000,1281,36,100
1376236800000,1788,36,100
1376240400000,2427,36,100
1376244000000,2619,36,100
1376247600000,2536,36,100
1376251200000,2344,36,100
1376254800000,2426,36,100
1376258400000,2278,36,100
1376262000000,2221,36,100
1376265600000,2433,36,100
1376269200000,2224,36,100
1376272800000,1585,36,100
1376276400000,1170,36,100
1376280000000,1069,36,100
1376283600000,1016,36,100
1376287200000,496,36,100
1376290800000,293,36,100
1376294400000,187,36,92
1376298000000,83,36,100
1376301600000,134,36,100
1376305200000,245,36,100
1376308800000,996,36,100
1376312400000,2161,36,100
1376316000000,3695,36,100
1376319600000,3985,36,100
1376323200000,2989,36,100
1376326800000,2736,36,100
1376330400000,2546,36,100
1376334000000,2119,36,100
1376337600000,2401,36,100
1376341200000,3140,36,100
1376344800000,3365,36,92
1376348400000,3406,36,100
1376352000000,3466,36,100
1376355600000,2966,36,100
1376359200000,2198,36,100
1376362800000,1593,36,92
1376366400000,1070,36,100
1376370000000,957,36,100
1376373600000,589,36,100
1376377200000,283,36,100
1376380800000,215,36,100
1376384400000,140,36,92
1376388000000,224,36,100
1376391600000,455,36,100
1376395200000,1049,36,100
1376398800000,2263,36,100
1376402400000,3905,36,100
1376406000000,3909,36,100
1376409600000,2752,36,100
1376413200000,2083,36,92
1376416800000,2052,36,100
1376420400000,1817,36,100
1376424000000,1636,36,100
1376427600000,2458,36,100
1376431200000,3491,36,100
1376434800000,3550,36,100
1376438400000,3721,36,100
1376442000000,3347,36,100
1376445600000,2636,36,100
1376449200000,1924,36,100
1376452800000,887,36,100
1376456400000,988,36,100
1376460000000,756,36,100
1376463600000,385,36,100
1376467200000,200,36,100
1376470800000,173,36,100
1376474400000,198,36,100
1376478000000,401,36,100
1376481600000,1083,36,100
1376485200000,2213,36,100
1376488800000,3885,36,100
1376492400000,3464,36,100
1376496000000,3104,36,100
1376499600000,2882,36,100
1376503200000,2451,36,100
1376506800000,2371,36,100
1376510400000,2453,36,100
1376514000000,3683,36,100
1376517600000,3715,36,100
1376521200000,3713,36,100
1376524800000,3422,36,100
1376528400000,3284,36,100
1376532000000,2857,36,100
1376535600000,2016,36,100
1376539200000,1296,36,100
1376542800000,1128,36,100
1376546400000,710,36,100
1376550000000,366,36,100
1376553600000,202,36,100
1376557200000,145,36,100
1376560800000,197,36,100
1376564400000,399,36,100
1376568000000,1069,36,100
1376571600000,2192,36,100
1376575200000,3790,36,100
1376578800000,4052,36,100
1376582400000,3103,36,100
1376586000000,2749,36,100
1376589600000,2744,36,100
1376593200000,2691,36,100
1376596800000,3100,36,100
1376600400000,3643,36,100
1376604000000,3612,36,100
1376607600000,3761,36,100
1376611200000,3570,36,100
1376614800000,3374,36,100
1376618400000,2837,36,100
1376622000000,1926,36,100
1376625600000,1403,36,100
1376629200000,1228,36,100
1376632800000,799,36,100
1376636400000,408,36,100
1376640000000,243,36,100
