time,flow,lanes,observed_percent
1373230800000,2424,36,67
1373234400000,2325,36,67
1373238000000,2504,36,67
1373241600000,2506,36,67
1373245200000,1964,36,67
1373248800000,1907,36,67
1373252400000,1611,36,67
1373256000000,1471,36,67
1373259600000,1196,36,67
1373263200000,844,36,67
1373266800000,768,36,33
1373270400000,667,36,33
1373274000000,622,36,33
1373277600000,554,36,33
1373281200000,701,36,33
1373284800000,1147,36,33
1373288400000,1997,36,33
1373292000000,2577,36,33
1373295600000,2658,36,33
1373299200000,2447,36,33
1373302800000,2176,36,33
1373306400000,2396,36,33
1373310000000,2750,36,33
1373313600000,2695,36,33
1373317200000,2786,36,33
1373320800000,2797,36,33
1373324400000,2855,36,33
1373328000000,2877,36,33
1373331600000,2384,36,33
1373335200000,2123,36,33
1373338800000,1883,36,33
1373342400000,1674,36,33
1373346000000,1506,36,22
1373349600000,1166,36,33
1373353200000,850,36,33
1373356800000,710,36,33
1373360400000,599,36,33
1373364000000,554,36,33
1373367600000,789,36,33
1373371200000,1097,36,33
1373374800000,2018,36,33
1373378400000,2590,36,33
1373382000000,2867,36,33
1373385600000,2601,36,33
1373389200000,2280,36,33
1373392800000,2428,36,33
1373396400000,2746,36,33
1373400000000,2706,36,33
1373403600000,2784,36,33
1373407200000,2749,36,33
1373410800000,1731,36,33
1373414400000,420,36,33
1373418000000,420,36,33
1373421600000,420,36,33
1373425200000,420,36,33
1373428800000,420,36,33
1373432400000,420,36,33
1373436000000,420,36,33
1373439600000,72,36,67
1373443200000,72,36,67
1373446800000,72,36,67
1373450400000,72,36,67
1373454000000,72,36,67
1373457600000,601,36,67
1373461200000,2053,36,67
1373464800000,2820,36,67
1373468400000,3293,36,67
1373472000000,2670,36,67
1373475600000,2180,36,67
1373479200000,2820,36,67
1373482800000,2607,36,67
1373486400000,2401,36,67
1373490000000,2442,36,67
1373493600000,2460,36,67
1373497200000,3598,36,67
1373500800000,2955,36,67
1373504400000,2614,36,67
1373508000000,1861,36,67
1373511600000,1407,36,67
1373515200000,1286,36,67
1373518800000,974,36,67
1373522400000,562,36,67
1373526000000,208,36,67
1373529600000,168,36,67
1373533200000,165,36,67
1373536800000,190,36,67
1373540400000,465,36,67
1373544000000,1039,36,67
1373547600000,2086,36,67
1373551200000,2006,36,67
1373554800000,3076,36,67
1373558400000,3390,36,67
1373562000000,2350,36,67
1373565600000,2336,36,67
1373569200000,2384,36,67
1373572800000,2409,36,67
1373576400000,2456,36,67
1373580000000,2563,36,67
1373583600000,3666,36,67
1373587200000,2826,36,67
1373590800000,2897,36,67
1373594400000,1849,36,67
1373598000000,1333,36,67
1373601600000,1156,36,67
1373605200000,857,36,67
1373608800000,490,36,67
1373612400000,231,36,100
1373616000000,152,36,100
1373619600000,110,36,100
1373623200000,128,36,100
1373626800000,304,36,100
1373630400000,855,36,100
1373634000000,1878,36,100
1373637600000,2766,36,100
1373641200000,2982,36,100
1373644800000,2618,36,100
1373648400000,2376,36,100
1373652000000,2129,36,100
1373655600000,2325,36,100
1373659200000,2372,36,83
1373662800000,2618,36,100
1373666400000,3433,36,100
1373670000000,4234,36,100
1373673600000,2922,36,100
1373677200000,2540,36,100
1373680800000,2212,36,100
1373684400000,1402,36,100
1373688000000,1129,36,100
1373691600000,968,36,100
1373695200000,655,36,100
1373698800000,808,36,33
1373702400000,603,36,33
1373706000000,542,36,33
1373709600000,525,36,33
1373713200000,562,36,33
1373716800000,863,36,33
1373720400000,1116,36,33
1373724000000,1549,36,33
1373727600000,1993,36,33
1373731200000,2409,36,33
1373734800000,2689,36,33
1373738400000,2966,36,33
1373742000000,2869,36,33
1373745600000,3000,36,33
1373749200000,2879,36,33
1373752800000,3223,36,33
1373756400000,3207,36,33
1373760000000,3360,36,33
1373763600000,3241,36,33
1373767200000,2750,36,33
1373770800000,2604,36,33
1373774400000,2365,36,33
1373778000000,2164,36,33
1373781600000,1518,36,33
1373785200000,922,36,33
1373788800000,654,36,33
1373792400000,594,36,33
1373796000000,491,36,33
1373799600000,562,36,33
1373803200000,656,36,33
1373806800000,919,36,33
1373810400000,1093,36,33
1373814000000,1497,36,33
1373817600000,2038,36,33
1373821200000,2557,36,33
1373824800000,2808,36,33
1373828400000,3034,36,33
1373832000000,3136,36,33
1373835600000,2423,36,33
1373839200000,2400,36,33
1373842800000,2425,36,33
1373846400000,2394,36,33
1373850000000,2235,36,33
1373853600000,2115,36,33
1373857200000,1902,36,33
1373860800000,1727,36,33
1373864400000,1216,36,33
1373868000000,750,36,33
1373871600000,535,36,33
1373875200000,474,36,33
1373878800000,472,36,33
1373882400000,493,36,33
1373886000000,681,36,33
1373889600000,1120,36,33
1373893200000,1996,36,33
1373896800000,2595,36,33
1373900400000,2517,36,33
1373904000000,1988,36,33
1373907600000,2124,36,33
1373911200000,2539,36,33
1373914800000,2813,36,33
1373918400000,2597,36,33
1373922000000,2703,36,33
1373925600000,2726,36,33
1373929200000,2768,36,33
1373932800000,2788,36,33
1373936400000,2523,36,33
1373940000000,2168,36,33
1373943600000,1740,36,33
1373947200000,1321,36,33
1373950800000,1137,36,33
1373954400000,727,36,33
1373958000000,156,36,100
1373961600000,118,36,100
1373965200000,101,36,100
1373968800000,131,36,100
1373972400000,331,36,100
1373976000000,1041,36,100
1373979600000,2083,36,100
1373983200000,3218,36,100
1373986800000,3755,36,100
1373990400000,3245,36,100
1373994000000,2332,36,100
1373997600000,2171,36,100
1374001200000,1974,36,97
1374004800000,2024,36,100
1374008400000,2363,36,100
1374012000000,2540,36,100
1374015600000,2977,36,100
1374019200000,4805,36,100
1374022800000,3880,36,100
1374026400000,1673,36,100
1374030000000,1142,36,100
1374033600000,1007,36,100
1374037200000,720,36,100
1374040800000,393,36,100
1374044400000,547,36,67
1374048000000,492,36,67
1374051600000,445,36,67
1374055200000,468,36,67
1374058800000,660,36,67
1374062400000,1099,36,67
1374066000000,1950,36,67
1374069600000,2918,36,67
1374073200000,3278,36,67
1374076800000,2843,36,67
1374080400000,2419,36,67
1374084000000,2422,36,67
1374087600000,2473,36,67
1374091200000,2398,36,67
1374094800000,2721,36,67
1374098400000,2921,36,67
1374102000000,3282,36,61
1374105600000,3203,36,67
1374109200000,2952,36,67
1374112800000,2218,36,67
1374116400000,1765,36,67
1374120000000,1565,36,67
1374123600000,1160,36,67
1374127200000,847,36,67
1374130800000,592,36,33
1374134400000,509,36,33
1374138000000,490,36,33
1374141600000,520,36,33
1374145200000,786,36,33
1374148800000,1121,36,33
1374152400000,1926,36,33
1374156000000,2632,36,33
1374159600000,2682,36,33
1374163200000,2543,36,33
1374166800000,2240,36,33
1374170400000,2656,36,33
1374174000000,2949,36,33
1374177600000,2777,36,33
1374181200000,2742,36,33
1374184800000,2851,36,33
1374188400000,2869,36,33
1374192000000,2897,36,33
1374195600000,3215,36,33
1374199200000,2376,36,33
1374202800000,1899,36,33
1374206400000,1651,36,33
1374210000000,1376,36,33
1374213600000,939,36,33
1374217200000,279,36,67
1374220800000,210,36,67
1374224400000,163,36,67
1374228000000,174,36,67
1374231600000,497,36,67
1374235200000,994,36,67
1374238800000,1818,36,67
1374242400000,2569,36,67
1374246000000,2739,36,67
1374249600000,2444,36,67
1374253200000,2240,36,67
1374256800000,2292,36,67
1374260400000,2613,36,67
1374264000000,2619,36,67
1374267600000,2635,36,67
1374271200000,3714,36,67
1374274800000,3293,36,67
1374278400000,3135,36,67
1374282000000,3240,36,67
1374285600000,2102,36,67
1374289200000,1526,36,67
1374292800000,1334,36,67
1374296400000,1178,36,67
1374300000000,776,36,67
1374303600000,416,36,100
1374307200000,234,36,100
1374310800000,205,36,100
1374314400000,157,36,100
1374318000000,158,36,100
1374321600000,310,36,100
1374325200000,548,36,100
1374328800000,817,36,100
1374332400000,1300,36,100
1374336000000,1820,36,100
1374339600000,2031,36,100
1374343200000,2421,36,100
1374346800000,2463,36,100
1374350400000,3637,36,100
1374354000000,2590,36,100
1374357600000,2785,36,100
1374361200000,2840,36,100
1374364800000,2690,36,100
1374368400000,2520,36,100
1374372000000,2101,36,100
1374375600000,1644,36,100
1374379200000,1446,36,100
1374382800000,1468,36,100
1374386400000,1165,36,100
1374390000000,949,36,33
1374393600000,699,36,33
1374397200000,539,36,33
1374400800000,509,36,33
1374404400000,558,36,33
1374408000000,676,36,33
1374411600000,878,36,33
1374415200000,1108,36,33
1374418800000,1551,36,33
1374422400000,2213,36,33
1374426000000,2844,36,33
1374429600000,3252,36,33
1374433200000,3262,36,33
1374436800000,3083,36,33
1374440400000,2319,36,33
1374444000000,2444,36,33
1374447600000,2412,36,33
1374451200000,2198,36,33
1374454800000,2133,36,33
1374458400000,2011,36,33
1374462000000,1882,36,33
1374465600000,1695,36,33
1374469200000,1223,36,33
1374472800000,795,36,33
1374476400000,568,36,33
1374480000000,477,36,33
1374483600000,479,36,33
1374487200000,502,36,33
1374490800000,688,36,33
1374494400000,1137,36,33
1374498000000,2004,36,33
1374501600000,2634,36,33
1374505200000,2752,36,33
1374508800000,2397,36,33
1374512400000,2157,36,33
1374516000000,2482,36,33
1374519600000,2738,36,33
1374523200000,2974,36,33
1374526800000,3030,36,33
1374530400000,2888,36,33
1374534000000,2872,36,33
1374537600000,3377,36,33
1374541200000,2563,36,33
1374544800000,1995,36,33
1374548400000,1575,36,33
1374552000000,1493,36,33
1374555600000,1065,36,33
1374559200000,728,36,33
1374562800000,583,36,33
1374566400000,488,36,33
1374570000000,484,36,33
1374573600000,538,36,33
1374577200000,707,36,33
1374580800000,1195,36,33
1374584400000,2096,36,33
1374588000000,2681,36,33
1374591600000,2884,36,33
1374595200000,2602,36,33
1374598800000,2308,36,33
1374602400000,2555,36,33
1374606000000,2975,36,33
1374609600000,2922,36,33
1374613200000,2970,36,33
1374616800000,2955,36,33
1374620400000,2864,36,33
1374624000000,2848,36,33
1374627600000,2707,36,33
1374631200000,2413,36,33
1374634800000,1806,36,33
1374638400000,1496,36,33
1374642000000,1186,36,33
1374645600000,780,36,33
1374649200000,553,36,67
1374652800000,477,36,67
1374656400000,453,36,67
1374660000000,455,36,67
1374663600000,664,36,67
1374667200000,1103,36,67
1374670800000,1965,36,67
1374674400000,2827,36,67
1374678000000,3131,36,67
1374681600000,2711,36,67
1374685200000,2456,36,67
1374688800000,2393,36,67
1374692400000,2574,36,67
1374696000000,2564,36,67
1374699600000,2833,36,67
1374703200000,3114,36,67
1374706800000,3300,36,67
1374710400000,3318,36,67
1374714000000,3424,36,67
1374717600000,2252,36,67
1374721200000,1827,36,67
1374724800000,1515,36,67
1374728400000,1365,36,67
1374732000000,858,36,67
1374735600000,615,36,33
1374739200000,551,36,33
1374742800000,486,36,33
1374746400000,550,36,33
1374750000000,793,36,33
1374753600000,1130,36,33
1374757200000,1915,36,33
1374760800000,2616,36,33
1374764400000,2824,36,33
1374768000000,2488,36,33
1374771600000,2314,36,33
1374775200000,2658,36,33
1374778800000,2829,36,33
1374782400000,2827,36,33
1374786000000,2844,36,33
1374789600000,2810,36,33
1374793200000,2783,36,33
1374796800000,2825,36,33
1374800400000,3057,36,33
1374804000000,2419,36,33
1374807600000,1983,36,33
1374811200000,1671,36,33
1374814800000,1334,36,33
1374818400000,1007,36,33
1374822000000,643,36,33
1374825600000,547,36,33
1374829200000,516,36,33
1374832800000,564,36,33
1374836400000,709,36,33
1374840000000,1100,36,33
1374843600000,1697,36,33
1374847200000,2460,36,33
1374850800000,2486,36,33
1374854400000,2426,36,33
1374858000000,2217,36,33
1374861600000,2521,36,33
1374865200000,2872,36,33
1374868800000,2900,36,33
1374872400000,2822,36,33
1374876000000,2844,36,33
1374879600000,2760,36,33
1374883200000,3289,36,33
1374886800000,3179,36,33
1374890400000,2437,36,33
1374894000000,2017,36,33
1374897600000,1887,36,33
1374901200000,1659,36,33
1374904800000,1202,36,33
1374908400000,832,36,33
1374912000000,671,36,33
1374915600000,538,36,33
1374919200000,534,36,33
1374922800000,568,36,33
1374926400000,819,36,33
1374930000000,1104,36,33
1374933600000,1554,36,33
1374937200000,2104,36,33
1374940800000,2536,36,33
1374944400000,2776,36,33
1374948000000,2897,36,33
1374951600000,2877,36,33
1374955200000,3011,36,33
1374958800000,3076,36,33
1374962400000,3203,36,33
1374966000000,3437,36,33
1374969600000,3160,36,33
1374973200000,3054,36,33
1374976800000,2955,36,33
1374980400000,2644,36,33
1374984000000,2423,36,33
1374987600000,2220,36,33
1374991200000,1479,36,33
1374994800000,946,36,67
1374998400000,658,36,67
1375002000000,583,36,67
1375005600000,482,36,67
1375009200000,498,36,67
1375012800000,594,36,67
1375016400000,736,36,67
1375020000000,998,36,67
1375023600000,1413,36,67
1375027200000,1933,36,67
1375030800000,2535,36,67
1375034400000,2980,36,67
1375038000000,2822,36,67
1375041600000,2748,36,67
1375045200000,3076,36,67
1375048800000,3039,36,67
1375052400000,2607,36,67
1375056000000,2615,36,67
1375059600000,2434,36,67
1375063200000,2016,36,67
1375066800000,1771,36,67
1375070400000,1494,36,67
1375074000000,1078,36,67
1375077600000,689,36,67
1375081200000,566,36,33
1375084800000,472,36,33
1375088400000,478,36,33
1375092000000,502,36,33
1375095600000,689,36,33
1375099200000,1096,36,33
1375102800000,1940,36,33
1375106400000,2570,36,33
1375110000000,2839,36,33
1375113600000,2508,36,33
1375117200000,2174,36,33
1375120800000,2613,36,33
1375124400000,2869,36,33
1375128000000,2915,36,33
1375131600000,2812,36,33
1375135200000,2858,36,33
1375138800000,2860,36,33
1375142400000,2845,36,33
1375146000000,2610,36,33
1375149600000,2268,36,33
1375153200000,1792,36,33
1375156800000,1492,36,33
1375160400000,1140,36,33
1375164000000,733,36,33
1375167600000,563,36,33
1375171200000,507,36,33
1375174800000,479,36,33
1375178400000,542,36,33
1375182000000,783,36,33
1375185600000,1101,36,33
1375189200000,1977,36,33
1375192800000,2129,36,33
1375196400000,2257,36,33
1375200000000,2079,36,33
1375203600000,1892,36,33
1375207200000,2077,36,33
1375210800000,2185,36,33
1375214400000,2081,36,33
1375218000000,2045,36,33
1375221600000,2059,36,33
1375225200000,2192,36,33
1375228800000,2268,36,33
1375232400000,2424,36,31
1375236000000,1745,36,33
1375239600000,1526,36,33
1375243200000,1224,36,33
1375246800000,920,36,33
1375250400000,682,36,33
1375254000000,987,36,0
1375257600000,907,36,0
1375261200000,893,36,0
1375264800000,935,36,0
1375268400000,1114,36,0
1375272000000,1616,36,0
1375275600000,2613,36,0
1375279200000,3249,36,0
1375282800000,3200,36,0
1375286400000,3074,36,0
1375290000000,2727,36,0
1375293600000,2900,36,0
1375297200000,2948,36,0
1375300800000,2896,36,0
1375304400000,2916,36,0
1375308000000,2924,36,0
1375311600000,2771,36,0
1375315200000,792,36,0
1375318800000,792,36,0
1375322400000,792,36,0
1375326000000,792,36,0
1375329600000,792,36,0
1375333200000,792,36,0
1375336800000,792,36,0
1375340400000,72,36,67
1375344000000,72,36,67
1375347600000,72,36,67
1375351200000,72,36,67
1375354800000,72,36,67
1375358400000,72,36,67
1375362000000,1826,36,67
1375365600000,2844,36,67
1375369200000,2882,36,67
1375372800000,2667,36,67
1375376400000,2269,36,67
1375380000000,2473,36,67
1375383600000,2531,36,67
1375387200000,2425,36,67
1375390800000,2701,36,67
1375394400000,3111,36,67
1375398000000,3221,36,67
1375401600000,2608,36,67
1375405200000,3069,36,67
1375408800000,1934,36,67
1375412400000,1511,36,67
1375416000000,1280,36,67
1375419600000,936,36,67
1375423200000,545,36,67
1375426800000,344,36,67
1375430400000,220,36,67
1375434000000,171,36,67
1375437600000,190,36,67
1375441200000,465,36,67
1375444800000,1027,36,67
1375448400000,1801,36,67
1375452000000,2577,36,67
1375455600000,2809,36,67
1375459200000,2529,36,67
1375462800000,2052,36,67
1375466400000,2383,36,67
1375470000000,2543,36,67
1375473600000,2664,36,67
1375477200000,2766,36,67
1375480800000,3766,36,67
1375484400000,3416,36,67
1375488000000,2788,36,67
1375491600000,3024,36,67
1375495200000,2143,36,67
1375498800000,1634,36,67
1375502400000,1377,36,67
1375506000000,1125,36,67
1375509600000,707,36,67
1375513200000,443,36,67
1375516800000,263,36,67
1375520400000,210,36,67
1375524000000,176,36,67
1375527600000,214,36,67
1375531200000,413,36,67
1375534800000,776,36,67
1375538400000,1109,36,67
1375542000000,1486,36,67
1375545600000,2105,36,67
1375549200000,2292,36,67
1375552800000,2428,36,67
1375556400000,2981,36,67
1375560000000,4037,36,67
1375563600000,4044,36,67
1375567200000,3846,36,67
1375570800000,2653,36,67
1375574400000,2921,36,67
1375578000000,2952,36,67
1375581600000,2695,36,67
1375585200000,1997,36,67
1375588800000,1777,36,67
1375592400000,1603,36,67
1375596000000,1094,36,67
1375599600000,1023,36,33
1375603200000,670,36,33
1375606800000,621,36,33
1375610400000,526,36,33
1375614000000,575,36,33
1375617600000,825,36,33
1375621200000,1105,36,33
1375624800000,1177,36,33
1375628400000,1512,36,33
1375632000000,2101,36,33
1375635600000,2585,36,33
1375639200000,2966,36,33
1375642800000,3109,36,33
1375646400000,3245,36,33
1375650000000,2513,36,33
1375653600000,2440,36,33
1375657200000,2482,36,33
1375660800000,2404,36,33
1375664400000,2316,36,33
1375668000000,2096,36,33
1375671600000,1920,36,33
1375675200000,1635,36,33
1375678800000,1135,36,33
1375682400000,761,36,33
1375686000000,575,36,33
1375689600000,508,36,33
1375693200000,505,36,33
1375696800000,519,36,33
1375700400000,679,36,33
1375704000000,1170,36,33
1375707600000,1983,36,33
1375711200000,2697,36,33
1375714800000,2933,36,33
1375718400000,2648,36,33
1375722000000,2403,36,33
1375725600000,2705,36,33
1375729200000,3134,36,33
1375732800000,3145,36,33
1375736400000,3158,36,33
1375740000000,3232,36,33
1375743600000,3141,36,33
1375747200000,3235,36,33
1375750800000,2777,36,33
1375754400000,2272,36,33
1375758000000,1796,36,33
1375761600000,1439,36,33
1375765200000,1123,36,33
1375768800000,838,36,33
1375772400000,598,36,33
1375776000000,506,36,33
1375779600000,488,36,33
1375783200000,541,36,33
1375786800000,714,36,33
1375790400000,1130,36,33
1375794000000,1961,36,33
1375797600000,2601,36,33
1375801200000,2861,36,33
1375804800000,2588,36,33
1375808400000,2275,36,33
1375812000000,2604,36,33
1375815600000,2875,36,33
1375819200000,2841,36,33
1375822800000,2863,36,33
1375826400000,2866,36,33
1375830000000,2829,36,33
1375833600000,2857,36,33
1375837200000,3215,36,33
1375840800000,2334,36,33
1375844400000,1949,36,33
1375848000000,1632,36,33
1375851600000,1201,36,33
1375855200000,784,36,33
1375858800000,627,36,33
1375862400000,510,36,33
1375866000000,476,36,33
1375869600000,580,36,33
1375873200000,718,36,33
1375876800000,1084,36,33
1375880400000,1934,36,33
1375884000000,2572,36,33
1375887600000,2661,36,33
1375891200000,2536,36,33
1375894800000,2267,36,33
1375898400000,2651,36,33
1375902000000,2894,36,33
1375905600000,2782,36,33
1375909200000,2886,36,33
1375912800000,2893,36,33
1375916400000,2977,36,33
1375920000000,3217,36,33
1375923600000,3125,36,33
1375927200000,2344,36,33
1375930800000,1930,36,33
1375934400000,1631,36,33
1375938000000,1317,36,33
1375941600000,847,36,33
1375945200000,637,36,33
1375948800000,519,36,33
1375952400000,486,36,33
1375956000000,562,36,33
1375959600000,716,36,33
1375963200000,1041,36,33
1375966800000,1897,36,33
1375970400000,2493,36,33
1375974000000,2643,36,33
1375977600000,2547,36,33
1375981200000,2425,36,33
1375984800000,2720,36,33
1375988400000,2928,36,33
1375992000000,2902,36,33
1375995600000,2922,36,33
1375999200000,2866,36,33
1376002800000,2866,36,33
1376006400000,2909,36,33
1376010000000,3243,36,33
1376013600000,2506,36,33
1376017200000,2179,36,33
1376020800000,1884,36,33
1376024400000,1481,36,33
1376028000000,901,36,33
1376031600000,671,36,33
1376035200000,552,36,33
1376038800000,526,36,33
1376042400000,547,36,33
1376046000000,759,36,33
1376049600000,1035,36,33
1376053200000,1765,36,33
1376056800000,2362,36,33
1376060400000,2522,36,33
1376064000000,2331,36,33
1376067600000,2216,36,33
1376071200000,2580,36,33
1376074800000,2975,36,33
1376078400000,2946,36,33
1376082000000,3000,36,33
1376085600000,2864,36,33
1376089200000,2823,36,33
1376092800000,3385,36,33
1376096400000,2872,36,33
1376100000000,2414,36,33
1376103600000,2041,36,33
1376107200000,1890,36,33
1376110800000,1746,36,33
1376114400000,1199,36,33
1376118000000,892,36,33
1376121600000,647,36,33
1376125200000,554,36,33
1376128800000,537,36,33
1376132400000,565,36,33
1376136000000,815,36,33
1376139600000,1118,36,33
1376143200000,1552,36,33
1376146800000,1984,36,33
1376150400000,2479,36,33
1376154000000,2812,36,33
1376157600000,3229,36,33
1376161200000,2985,36,33
1376164800000,2933,36,33
1376168400000,3050,36,33
1376172000000,3109,36,33
1376175600000,3337,36,33
1376179200000,3407,36,33
1376182800000,3351,36,33
1376186400000,2884,36,33
1376190000000,2594,36,33
1376193600000,2489,36,33
1376197200000,2393,36,33
1376200800000,1790,36,33
1376204400000,1055,36,33
1376208000000,725,36,33
1376211600000,644,36,33
1376215200000,555,36,33
1376218800000,559,36,33
1376222400000,680,36,33
1376226000000,881,36,33
1376229600000,1193,36,33
1376233200000,1604,36,33
1376236800000,2155,36,33
1376240400000,2699,36,33
1376244000000,3268,36,33
1376247600000,3149,36,33
1376251200000,3136,36,33
1376254800000,2433,36,33
1376258400000,2392,36,33
1376262000000,2434,36,33
1376265600000,2296,36,33
1376269200000,2152,36,33
1376272800000,2003,36,33
1376276400000,1882,36,33
1376280000000,1703,36,33
1376283600000,1421,36,33
1376287200000,815,36,33
1376290800000,595,36,33
1376294400000,510,36,31
1376298000000,494,36,33
1376301600000,509,36,33
1376305200000,714,36,33
1376308800000,1142,36,33
1376312400000,1959,36,33
1376316000000,2515,36,33
1376319600000,2742,36,33
1376323200000,2446,36,33
1376326800000,2148,36,33
1376330400000,2407,36,33
1376334000000,2801,36,33
1376337600000,2926,36,33
1376341200000,2818,36,33
1376344800000,2955,36,31
1376348400000,2720,36,33
1376352000000,2874,36,33
1376355600000,2656,36,33
1376359200000,2205,36,33
1376362800000,1870,36,31
1376366400000,1537,36,33
1376370000000,1217,36,33
1376373600000,837,36,33
1376377200000,624,36,33
1376380800000,535,36,33
1376384400000,483,36,31
1376388000000,538,36,33
1376391600000,756,36,33
1376395200000,1090,36,33
1376398800000,1974,36,33
1376402400000,2637,36,33
1376406000000,2927,36,33
1376409600000,2558,36,33
1376413200000,2339,36,31
1376416800000,2481,36,33
1376420400000,2925,36,33
1376424000000,2884,36,33
1376427600000,2900,36,33
1376431200000,2763,36,33
1376434800000,2778,36,33
1376438400000,2799,36,33
1376442000000,3000,36,33
1376445600000,2321,36,33
1376449200000,2025,36,33
1376452800000,1661,36,33
1376456400000,1337,36,33
1376460000000,931,36,33
1376463600000,664,36,33
1376467200000,525,36,33
1376470800000,490,36,33
1376474400000,562,36,33
1376478000000,774,36,33
1376481600000,1121,36,33
1376485200000,1964,36,33
1376488800000,2594,36,33
1376492400000,2774,36,33
1376496000000,2494,36,33
1376499600000,2269,36,33
1376503200000,2658,36,33
1376506800000,2760,36,33
1376510400000,2803,36,33
1376514000000,2809,36,33
1376517600000,2718,36,33
1376521200000,2734,36,33
1376524800000,2797,36,33
1376528400000,2410,36,33
1376532000000,2422,36,33
1376535600000,1939,36,33
1376539200000,1672,36,33
1376542800000,1356,36,33
1376546400000,859,36,33
1376550000000,618,36,33
1376553600000,514,36,33
1376557200000,514,36,33
1376560800000,512,36,33
1376564400000,701,36,33
1376568000000,1115,36,33
1376571600000,1821,36,33
1376575200000,420,36,33
1376578800000,420,36,33
1376582400000,2356,36,33
1376586000000,2309,36,33
1376589600000,2444,36,33
1376593200000,2872,36,33
1376596800000,2786,36,33
1376600400000,2722,36,33
1376604000000,2665,36,33
1376607600000,2716,36,33
1376611200000,2805,36,33
1376614800000,3001,36,33
1376618400000,2487,36,33
1376622000000,2101,36,33
1376625600000,1749,36,33
1376629200000,1476,36,33
1376632800000,864,36,33
1376636400000,643,36,33
