time,flow,lanes,observed_percent
1372086000000,6296,.0945,60
1372089600000,5274,.0792,60
1372093200000,4697,.0754,60
1372096800000,5081,.0758,60
1372100400000,5684,.0822,60
1372104000000,5647,.088,60
1372107600000,5677,.1472,60
1372111200000,5941,.1569,60
1372114800000,5845,.1505,60
1372118400000,6452,.1687,60
1372122000000,5948,.0854,60
1372125600000,5948,.0822,60
1372129200000,5048,.0683,60
1372132800000,4151,.0622,60
1372136400000,3699,.0573,60
1372140000000,2817,.0498,60
1372143600000,1963,.042,60
1372147200000,1630,.0393,60
1372150800000,1240,.0365,60
1372154400000,818,.0325,60
1372158000000,989,.0342,60
1372161600000,1522,.0389,60
1372165200000,3175,.0539,60
1372168800000,4906,.0705,60
1372172400000,4936,.0719,60
1372176000000,4371,.0681,60
1372179600000,4644,.0725,60
1372183200000,4382,.0681,60
1372186800000,4961,.0733,60
1372190400000,5878,.0834,60
1372194000000,6537,.0944,60
1372197600000,6495,.093,60
1372201200000,6272,.1381,60
1372204800000,6174,.1617,60
1372208400000,5947,.0939,60
1372212000000,5552,.1041,60
1372215600000,4678,.0659,60
1372219200000,4593,.0669,60
1372222800000,4005,.0604,60
1372226400000,3931,.1107,60
1372230000000,2142,.0435,60
1372233600000,1751,.0329,60
1372237200000,1543,.0309,60
1372240800000,1284,.0293,60
1372244400000,1245,.0291,60
1372248000000,1653,.0363,60
1372251600000,3253,.0531,60
1372255200000,5696,.0741,60
1372258800000,5468,.1234,60
1372262400000,5075,.1303,60
1372266000000,4823,.1148,60
1372269600000,5291,.1631,60
1372273200000,5366,.1527,60
1372276800000,5884,.1433,60
1372280400000,5817,.1346,60
1372284000000,6457,.1161,60
1372287600000,5787,.1398,60
1372291200000,6305,.0977,60
1372294800000,6476,.096,60
1372298400000,5998,.0935,60
1372302000000,5379,.0763,60
1372305600000,5144,.0885,60
1372309200000,4609,.0673,60
1372312800000,3818,.0589,60
1372316400000,2574,.0478,60
1372320000000,1950,.0421,60
1372323600000,1573,.0384,60
1372327200000,861,.0331,60
1372330800000,1034,.0354,60
1372334400000,1653,.0405,60
1372338000000,2951,.051,60
1372341600000,4695,.0673,60
1372345200000,5721,.1432,60
1372348800000,5057,.111,60
1372352400000,4712,.0712,60
1372356000000,5328,.078,60
1372359600000,5327,.0811,60
1372363200000,5279,.0859,60
1372366800000,5932,.1474,60
1372370400000,4203,.1925,60
1372374000000,6404,.0924,60
1372377600000,5054,.0877,60
1372381200000,6100,.0912,60
1372384800000,5728,.104,60
1372388400000,5461,.0913,60
1372392000000,5172,.0751,60
1372395600000,4878,.0756,60
1372399200000,3971,.2056,60
1372402800000,2924,.2457,60
1372406400000,2197,.2434,60
1372410000000,2023,.056,60
1372413600000,1177,.0359,60
1372417200000,1079,.0347,60
1372420800000,1887,.0428,60
1372424400000,3282,.0544,60
1372428000000,5065,.0705,60
1372431600000,6232,.0878,60
1372435200000,5869,.0844,60
1372438800000,5758,.0858,60
1372442400000,6124,.0968,60
1372446000000,5851,.0849,60
1372449600000,6676,.1069,60
1372453200000,6069,.1094,60
1372456800000,5991,.1074,60
1372460400000,5982,.1241,60
1372464000000,5758,.1054,60
1372467600000,5363,.0837,60
1372471200000,5466,.0758,60
1372474800000,2064,.038,60
1372478400000,900,.0242,60
1372482000000,900,.0242,60
1372485600000,900,.0242,60
1372489200000,900,.0242,60
1372492800000,1796,.0381,60
1372496400000,2746,.0504,60
1372500000000,1741,.0406,60
1372503600000,1224,.0361,60
1372507200000,1572,.0395,60
1372510800000,1998,.0418,60
1372514400000,3487,.0646,60
1372518000000,3604,.0561,60
1372521600000,4617,.0649,60
1372525200000,5313,.0731,60
1372528800000,5688,.0768,60
1372532400000,5150,.0718,60
1372536000000,4946,.0693,60
1372539600000,5707,.0773,60
1372543200000,5473,.0742,60
1372546800000,5603,.0777,60
1372550400000,5439,.0768,60
1372554000000,5182,.0732,60
1372557600000,4594,.0657,60
1372561200000,4570,.0665,60
1372564800000,4588,.0681,60
1372568400000,5072,.0758,60
1372572000000,4332,.0644,60
1372575600000,3432,.0561,60
1372579200000,2816,.0502,60
1372582800000,2763,.0485,60
1372586400000,1711,.0394,60
1372590000000,1032,.0334,60
1372593600000,990,.033,60
1372597200000,1568,.0368,60
1372600800000,2287,.0425,60
1372604400000,2769,.0473,60
1372608000000,3180,.0506,60
1372611600000,3996,.0577,60
1372615200000,4151,.059,60
1372618800000,4574,.0639,60
1372622400000,4919,.0668,60
1372626000000,4677,.0649,60
1372629600000,4935,.067,60
1372633200000,4686,.0675,60
1372636800000,900,.0242,60
1372640400000,900,.0242,60
1372644000000,1313,.0288,60
1372647600000,5448,.0752,60
1372651200000,5327,.0736,60
1372654800000,4636,.0666,60
1372658400000,3472,.0547,60
1372662000000,2308,.0446,60
1372665600000,1685,.0392,60
1372669200000,1135,.0358,60
1372672800000,895,.0335,60
1372676400000,1128,.0347,60
1372680000000,2519,.0481,60
1372683600000,4072,.0609,60
1372687200000,5846,.0788,60
1372690800000,5764,.0798,60
1372694400000,4951,.0722,60
1372698000000,5539,.0788,60
1372701600000,5486,.0777,60
1372705200000,5869,.0813,60
1372708800000,6809,.0924,60
1372712400000,5191,.0762,60
1372716000000,900,.0242,60
1372719600000,900,.0242,60
1372723200000,900,.0242,60
1372726800000,900,.0242,60
1372730400000,900,.0242,60
1372734000000,900,.0242,60
1372737600000,900,.0242,60
1372741200000,900,.0242,60
1372744800000,900,.0242,60
1372748400000,900,.0242,60
1372752000000,900,.0242,60
1372755600000,900,.0242,60
1372759200000,900,.0242,60
1372762800000,975,.0303,60
1372766400000,2280,.0454,60
1372770000000,4381,.0625,60
1372773600000,5948,.0769,60
1372777200000,6466,.0845,60
1372780800000,5441,.0751,60
1372784400000,5612,.0784,60
1372788000000,5808,.0799,60
1372791600000,6210,.0842,60
1372795200000,7375,.0997,60
1372798800000,7628,.1352,60
1372802400000,7183,.1606,60
1372806000000,6599,.1495,60
1372809600000,6913,.165,60
1372813200000,6860,.1245,60
1372816800000,6506,.1701,60
1372820400000,5878,.1463,60
1372824000000,6400,.1073,60
1372827600000,5010,.0781,60
1372831200000,3851,.1731,60
1372834800000,2635,.068,60
1372838400000,2046,.033,60
1372842000000,1728,.0303,60
1372845600000,1269,.0299,60
1372849200000,1094,.0352,60
1372852800000,2141,.0446,60
1372856400000,3878,.0576,60
1372860000000,5848,.0777,60
1372863600000,6113,.0803,60
1372867200000,5971,.0895,60
1372870800000,5624,.0863,60
1372874400000,6006,.0834,60
1372878000000,6573,.0921,60
1372881600000,6926,.1161,60
1372885200000,6794,.1711,60
1372888800000,7071,.1641,60
1372892400000,7072,.1496,60
1372896000000,7240,.1277,60
1372899600000,7422,.1045,60
1372903200000,6954,.1001,60
1372906800000,6644,.1164,60
1372910400000,6302,.1151,60
1372914000000,6288,.0966,60
1372917600000,4738,.0684,60
1372921200000,3075,.0517,60
1372924800000,2033,.0431,60
1372928400000,1888,.0404,60
1372932000000,1274,.0364,60
1372935600000,1031,.0333,60
1372939200000,1532,.0378,60
1372942800000,2367,.0439,60
1372946400000,3166,.0499,60
1372950000000,3733,.0558,60
1372953600000,5201,.0689,60
1372957200000,6388,.0802,60
1372960800000,7168,.0869,60
1372964400000,7281,.088,60
1372968000000,6520,.0795,60
1372971600000,6573,.0808,60
1372975200000,6736,.0824,60
1372978800000,5979,.0742,60
1372982400000,5369,.0689,60
1372986000000,4751,.0638,60
1372989600000,4387,.061,60
1372993200000,4224,.0634,60
1372996800000,4110,.0841,60
1373000400000,5435,.1173,60
1373004000000,5842,.0789,60
1373007600000,4713,.0665,60
1373011200000,2997,.0502,60
1373014800000,1464,.0373,60
1373018400000,925,.0333,60
1373022000000,859,.0327,60
1373025600000,1516,.0383,60
1373029200000,2933,.0502,60
1373032800000,4463,.0648,60
1373036400000,4659,.0724,60
1373040000000,5284,.0726,60
1373043600000,5665,.0768,60
1373047200000,6094,.0819,60
1373050800000,6554,.0865,60
1373054400000,7064,.0924,60
1373058000000,7304,.1163,60
1373061600000,7322,.1871,60
1373065200000,6943,.0976,60
1373068800000,6762,.1636,60
1373072400000,6567,.1683,60
1373076000000,6440,.1737,60
1373079600000,5964,.0772,60
1373083200000,5512,.0765,60
1373086800000,6149,.0844,60
1373090400000,5182,.073,60
1373094000000,3142,.052,60
1373097600000,2233,.0434,60
1373101200000,2135,.043,60
1373104800000,1219,.0359,60
1373108400000,823,.032,60
1373112000000,1160,.0347,60
1373115600000,1861,.0403,60
1373119200000,2734,.0473,60
1373122800000,3556,.0543,60
1373126400000,4441,.0625,60
1373130000000,5808,.0743,60
1373133600000,6825,.0847,60
1373137200000,6601,.0834,60
1373140800000,6491,.0823,60
1373144400000,7171,.0876,60
1373148000000,7584,.0904,60
1373151600000,3465,.0504,60
1373155200000,900,.0242,60
1373158800000,900,.0242,60
1373162400000,900,.0242,60
1373166000000,900,.0242,60
1373169600000,900,.0242,60
1373173200000,900,.0242,60
1373176800000,900,.0242,60
1373180400000,900,.0242,60
1373184000000,900,.0242,60
1373187600000,900,.0242,60
1373191200000,900,.0242,60
1373194800000,900,.0242,60
1373198400000,900,.0242,60
1373202000000,1632,.0346,60
1373205600000,2725,.0469,60
1373209200000,3667,.0547,60
1373212800000,4673,.0633,60
1373216400000,5723,.0726,60
1373220000000,6361,.0791,60
1373223600000,6294,.0787,60
1373227200000,6267,.0798,60
1373230800000,6512,.0817,60
1373234400000,7178,.0917,60
1373238000000,6440,.088,60
1373241600000,900,.0242,60
1373245200000,900,.0242,60
1373248800000,900,.0242,60
1373252400000,900,.0242,60
1373256000000,900,.0242,60
1373259600000,900,.0242,60
1373263200000,900,.0242,60
1373266800000,900,.0242,60
1373270400000,900,.0242,60
1373274000000,900,.0242,60
1373277600000,900,.0242,60
1373281200000,900,.0242,60
1373284800000,900,.0242,60
1373288400000,1471,.0313,60
1373292000000,5121,.0698,60
1373295600000,6365,.1098,60
1373299200000,5700,.08,60
1373302800000,5264,.0767,60
1373306400000,5550,.084,60
1373310000000,6318,.0904,60
1373313600000,4796,.0717,60
1373317200000,900,.0242,60
1373320800000,900,.0242,60
1373324400000,900,.0242,60
1373328000000,2277,.0529,60
1373331600000,6888,.1161,60
1373335200000,6403,.0891,60
1373338800000,4215,.0597,60
1373342400000,900,.0242,60
1373346000000,1821,.0331,60
1373349600000,900,.0242,60
1373353200000,960,.0258,60
1373356800000,1626,.0352,60
1373360400000,1733,.0383,60
1373364000000,1389,.0355,60
1373367600000,1596,.0368,60
1373371200000,1912,.042,60
1373374800000,3389,.054,60
1373378400000,5415,.0748,60
1373382000000,6851,.1147,60
1373385600000,6531,.114,60
1373389200000,6068,.0848,60
1373392800000,6109,.087,60
1373396400000,6404,.0919,60
1373400000000,6352,.1112,60
1373403600000,4182,.103,60
1373407200000,6751,.1806,60
1373410800000,6930,.165,60
1373414400000,6860,.1107,60
1373418000000,7096,.1015,60
1373421600000,6820,.1006,60
1373425200000,5720,.0821,60
1373428800000,5065,.0715,60
1373432400000,4951,.0715,60
1373436000000,3925,.1425,60
1373439600000,2467,.1142,60
1373443200000,2102,.0333,60
1373446800000,1818,.0314,60
1373450400000,1388,.0293,60
1373454000000,1328,.0286,60
1373457600000,1845,.0356,60
1373461200000,3278,.054,60
1373464800000,5014,.072,60
1373468400000,6120,.1555,60
1373472000000,5202,.0806,60
1373475600000,5295,.0777,60
1373479200000,5204,.0773,60
1373482800000,5951,.0863,60
1373486400000,6695,.1044,60
1373490000000,6435,.1253,60
1373493600000,6936,.0967,60
1373497200000,7495,.1036,60
1373500800000,7183,.101,60
1373504400000,7082,.1579,60
1373508000000,6501,.1675,60
1373511600000,6222,.1303,60
1373515200000,4870,.0696,60
1373518800000,912,.0241,60
1373522400000,912,.0241,60
1373526000000,900,.0242,60
1373529600000,900,.0242,60
1373533200000,1098,.0259,60
1373536800000,1372,.0294,60
1373540400000,1490,.0299,60
1373544000000,1948,.0353,60
1373547600000,3577,.0554,60
1373551200000,5672,.0779,60
1373554800000,6313,.0888,60
1373558400000,6111,.0875,60
1373562000000,5806,.0846,60
1373565600000,5880,.0832,60
1373569200000,6938,.099,60
1373572800000,6585,.0967,60
1373576400000,6770,.0946,60
1373580000000,7148,.144,60
1373583600000,7005,.1589,60
1373587200000,6563,.1793,60
1373590800000,7372,.1702,60
1373594400000,6913,.1786,60
1373598000000,6092,.1524,60
1373601600000,5803,.0801,60
1373605200000,2325,.0402,60
1373608800000,900,.0242,60
1373612400000,900,.0242,60
1373616000000,900,.0242,60
1373619600000,900,.0242,60
1373623200000,1385,.029,60
1373626800000,1459,.0296,60
1373630400000,2022,.0357,60
1373634000000,3670,.079,60
1373637600000,6032,.0806,60
1373641200000,6285,.0888,60
1373644800000,6097,.0821,60
1373648400000,5808,.0818,60
1373652000000,885,.0248,60
1373655600000,892,.0248,60
1373659200000,1879,.0381,60
1373662800000,4314,.1556,60
1373666400000,6009,.1608,60
1373670000000,6438,.1532,60
1373673600000,6502,.159,60
1373677200000,5832,.1429,60
1373680800000,5534,.1334,60
1373684400000,5970,.1431,60
1373688000000,5323,.0765,60
1373691600000,4574,.0676,60
1373695200000,4228,.0628,60
1373698800000,3210,.0529,60
1373702400000,2762,.049,60
1373706000000,2404,.0456,60
1373709600000,1589,.0386,60
1373713200000,1044,.034,60
1373716800000,1388,.0371,60
1373720400000,2339,.0435,60
1373724000000,3318,.0519,60
1373727600000,4617,.0631,60
1373731200000,5690,.0738,60
1373734800000,5641,.0738,60
1373738400000,6236,.0809,60
1373742000000,6533,.084,60
1373745600000,6175,.0808,60
1373749200000,6436,.0852,60
1373752800000,6798,.0892,60
1373756400000,6289,.0866,60
1373760000000,5021,.076,60
1373763600000,3645,.1246,60
1373767200000,6198,.1368,60
1373770800000,5717,.0749,60
1373774400000,5633,.0767,60
1373778000000,5724,.0776,60
1373781600000,4611,.0654,60
1373785200000,3386,.0536,60
1373788800000,2788,.048,60
1373792400000,3003,.0497,60
1373796000000,1661,.039,60
1373799600000,982,.0326,60
1373803200000,1153,.0341,60
1373806800000,1858,.0394,60
1373810400000,2410,.0438,60
1373814000000,3164,.0507,60
1373817600000,4194,.0595,60
1373821200000,5204,.0683,60
1373824800000,5613,.0719,60
1373828400000,6136,.078,60
1373832000000,6179,.0786,60
1373835600000,6293,.0812,60
1373839200000,6153,.0922,60
1373842800000,6016,.079,60
1373846400000,6343,.0823,60
1373850000000,2582,.0432,60
1373853600000,900,.0242,60
1373857200000,4089,.0602,60
1373860800000,5193,.0718,60
1373864400000,3801,.0583,60
1373868000000,3005,.0512,60
1373871600000,2490,.0348,60
1373875200000,1956,.0309,60
1373878800000,1467,.0287,60
1373882400000,1122,.0273,60
1373886000000,1315,.0282,60
1373889600000,2050,.0334,60
1373893200000,3371,.0516,60
1373896800000,5428,.0757,60
1373900400000,5732,.0821,60
1373904000000,5149,.077,60
1373907600000,4668,.0705,60
1373911200000,5505,.0808,60
1373914800000,5474,.0794,60
1373918400000,5816,.0835,60
1373922000000,6438,.0895,60
1373925600000,6973,.0977,60
1373929200000,6950,.0999,60
1373932800000,6856,.098,60
1373936400000,6266,.0843,60
1373940000000,5636,.0737,60
1373943600000,4675,.0656,60
1373947200000,3909,.0598,60
1373950800000,3693,.0583,60
1373954400000,2974,.0432,60
1373958000000,1236,.0274,60
1373961600000,900,.0242,60
1373965200000,900,.0242,60
1373968800000,900,.0242,60
1373972400000,900,.0242,60
1373976000000,1863,.0356,60
1373979600000,3417,.0542,60
1373983200000,5389,.0736,60
1373986800000,6168,.0916,60
1373990400000,5837,.0854,60
1373994000000,5231,.076,60
1373997600000,5332,.0785,60
1374001200000,5768,.0927,60
1374004800000,6000,.1397,60
1374008400000,6385,.1585,60
1374012000000,6485,.1621,60
1374015600000,6124,.1117,60
1374019200000,6845,.0949,60
1374022800000,6436,.1178,60
1374026400000,6043,.1847,60
1374030000000,6008,.0909,60
1374033600000,4809,.0679,60
1374037200000,4251,.0636,60
1374040800000,3650,.0907,60
1374044400000,2805,.0504,60
1374048000000,1089,.0352,60
1374051600000,1234,.0367,60
1374055200000,957,.0343,60
1374058800000,1097,.0352,60
1374062400000,2143,.0458,60
1374066000000,3500,.0562,60
1374069600000,5713,.0762,60
1374073200000,7237,.101,60
1374076800000,6474,.0909,60
1374080400000,5638,.081,60
1374084000000,6357,.0896,60
1374087600000,6831,.1224,60
1374091200000,6896,.1207,60
1374094800000,6780,.1188,60
1374098400000,7362,.1008,60
1374102000000,7302,.101,60
1374105600000,7249,.1042,60
1374109200000,6830,.0977,60
1374112800000,6419,.0891,60
1374116400000,4898,.0677,60
1374120000000,4944,.0695,60
1374123600000,1816,.035,60
1374127200000,900,.0242,60
1374130800000,900,.0242,60
1374134400000,900,.0242,60
1374138000000,900,.0242,60
1374141600000,849,.0331,60
1374145200000,1030,.0349,60
1374148800000,1859,.0427,60
1374152400000,3696,.0571,60
1374156000000,5976,.0779,60
1374159600000,6762,.0952,60
1374163200000,6070,.0848,60
1374166800000,6008,.0832,60
1374170400000,5982,.0819,60
1374174000000,6685,.0942,60
1374177600000,6561,.0997,60
1374181200000,4705,.1144,60
1374184800000,2974,.0666,60
1374188400000,900,.0242,60
1374192000000,900,.0242,60
1374195600000,900,.0242,60
1374199200000,900,.0242,60
1374202800000,900,.0242,60
1374206400000,900,.0242,60
1374210000000,900,.0242,60
1374213600000,900,.0242,60
1374217200000,960,.0258,60
1374220800000,960,.0258,60
1374224400000,960,.0258,60
1374228000000,960,.0258,60
1374231600000,960,.0258,60
1374235200000,1908,.0413,60
1374238800000,3375,.0539,60
1374242400000,5265,.0716,60
1374246000000,7165,.0984,60
1374249600000,6308,.0857,60
1374253200000,6883,.0959,60
1374256800000,5856,.0853,60
1374260400000,6747,.0901,60
1374264000000,4741,.072,60
1374267600000,6004,.099,60
1374271200000,6645,.1508,60
1374274800000,6879,.1595,60
1374278400000,6749,.1548,60
1374282000000,6608,.1528,60
1374285600000,5959,.1589,60
1374289200000,5880,.1166,60
1374292800000,5852,.0813,60
1374296400000,6040,.0861,60
1374300000000,4425,.0673,60
1374303600000,3876,.0694,60
1374307200000,2751,.051,60
1374310800000,3216,.0553,60
1374314400000,1813,.0411,60
1374318000000,1206,.0355,60
1374321600000,1461,.0378,60
1374325200000,2275,.045,60
1374328800000,3218,.0517,60
1374332400000,4401,.0621,60
1374336000000,5442,.0707,60
1374339600000,6694,.0842,60
1374343200000,6952,.0855,60
1374346800000,6188,.0787,60
1374350400000,6804,.0848,60
1374354000000,7389,.0914,60
1374357600000,7572,.0942,60
1374361200000,7292,.0982,60
1374364800000,6902,.1846,60
1374368400000,6724,.1821,60
1374372000000,6486,.1563,60
1374375600000,5704,.0774,60
1374379200000,6571,.0886,60
1374382800000,6328,.0933,60
1374386400000,4825,.0693,60
1374390000000,3757,.0568,60
1374393600000,2920,.0492,60
1374397200000,2846,.0482,60
1374400800000,1749,.0403,60
1374404400000,1141,.0343,60
1374408000000,1079,.0339,60
1374411600000,1755,.0387,60
1374415200000,2416,.0439,60
1374418800000,3269,.0509,60
1374422400000,4487,.0613,60
1374426000000,5608,.0712,60
1374429600000,5878,.074,60
1374433200000,6392,.0871,60
1374436800000,6033,.0819,60
1374440400000,6519,.0837,60
1374444000000,6960,.089,60
1374447600000,6086,.1612,60
1374451200000,4913,.2253,60
1374454800000,6764,.1505,60
1374458400000,6200,.1632,60
1374462000000,6658,.1443,60
1374465600000,5163,.0722,60
1374469200000,4265,.0622,60
1374472800000,1606,.04,60
1374476400000,900,.0242,60
1374480000000,900,.0242,60
1374483600000,900,.0242,60
1374487200000,900,.0242,60
1374490800000,923,.0325,60
1374494400000,2010,.0435,60
1374498000000,3737,.0573,60
1374501600000,5101,.0705,60
1374505200000,5203,.0806,60
1374508800000,4036,.0628,60
1374512400000,5608,.0792,60
1374516000000,5632,.095,60
1374519600000,5891,.1444,60
1374523200000,6235,.0909,60
1374526800000,4805,.2045,60
1374530400000,7307,.1746,60
1374534000000,6521,.1388,60
1374537600000,6805,.1393,60
1374541200000,6208,.1558,60
1374544800000,6399,.1182,60
1374548400000,4596,.0656,60
1374552000000,4063,.0564,60
1374555600000,3510,.047,60
1374559200000,2264,.0321,60
1374562800000,1542,.0213,60
1374566400000,894,.0143,60
1374570000000,651,.0104,60
1374573600000,575,.0095,60
1374577200000,869,.0141,60
1374580800000,1890,.029,60
1374584400000,4183,.059,60
1374588000000,7059,.102,60
1374591600000,7176,.1103,60
1374595200000,6236,.0908,60
1374598800000,5488,.0794,60
1374602400000,5669,.1013,60
1374606000000,5447,.1771,60
1374609600000,4251,.1383,60
1374613200000,900,.0242,60
1374616800000,900,.0242,60
1374620400000,900,.0242,60
1374624000000,900,.0242,60
1374627600000,3317,.0543,60
1374631200000,6524,.0923,60
1374634800000,4949,.0692,60
1374638400000,5324,.0743,60
1374642000000,4524,.0662,60
1374645600000,4039,.1435,60
1374649200000,2738,.1812,60
1374652800000,2045,.0412,60
1374656400000,1692,.0368,60
1374660000000,1243,.0331,60
1374663600000,1469,.0357,60
1374667200000,2104,.0433,60
1374670800000,3479,.0547,60
1374674400000,5387,.0761,60
1374678000000,6436,.0912,60
1374681600000,5947,.089,60
1374685200000,5847,.0892,60
1374688800000,6046,.0893,60
1374692400000,6534,.0973,60
1374696000000,6336,.0968,60
1374699600000,6882,.1567,60
1374703200000,7055,.15,60
1374706800000,7214,.1295,60
1374710400000,7261,.1035,60
