time,flow,lanes,observed_percent
1373112000000,445,36,0
1373115600000,799,36,0
1373119200000,1267,36,0
1373122800000,1739,36,0
1373126400000,2171,36,0
1373130000000,2501,36,0
1373133600000,2582,36,0
1373137200000,2584,36,0
1373140800000,2562,36,0
1373144400000,2640,36,0
1373148000000,2675,36,0
1373151600000,2665,36,0
1373155200000,2560,36,0
1373158800000,2361,36,0
1373162400000,1949,36,0
1373166000000,1768,36,0
1373169600000,1718,36,0
1373173200000,1552,36,0
1373176800000,1082,36,0
1373180400000,640,36,0
1373184000000,397,36,0
1373187600000,288,36,0
1373191200000,218,36,0
1373194800000,205,36,0
1373198400000,312,36,0
1373202000000,539,36,0
1373205600000,831,36,0
1373209200000,1197,36,0
1373212800000,1717,36,0
1373216400000,2219,36,0
1373220000000,2414,36,0
1373223600000,2475,36,0
1373227200000,2534,36,0
1373230800000,2576,36,0
1373234400000,2524,36,0
1373238000000,2525,36,0
1373241600000,2449,36,0
1373245200000,2253,36,0
1373248800000,1984,36,0
1373252400000,1863,36,0
1373256000000,1641,36,0
1373259600000,1197,36,0
1373263200000,717,36,0
1373266800000,392,36,0
1373270400000,231,36,0
1373274000000,173,36,0
1373277600000,194,36,0
1373281200000,363,36,0
1373284800000,927,36,0
1373288400000,1679,36,0
1373292000000,2505,36,0
1373295600000,2607,36,0
1373299200000,2480,36,0
1373302800000,2353,36,0
1373306400000,2328,36,0
1373310000000,2426,36,0
1373313600000,2432,36,0
1373317200000,2621,36,0
1373320800000,2800,36,0
1373324400000,2938,36,0
1373328000000,3077,36,0
1373331600000,2590,36,0
1373335200000,1939,36,0
1373338800000,1515,36,0
1373342400000,1298,36,0
1373346000000,956,36,0
1373349600000,591,36,0
1373353200000,982,36,0
1373356800000,938,36,0
1373360400000,807,36,0
1373364000000,686,36,0
1373367600000,730,36,0
1373371200000,980,36,0
1373374800000,1553,36,0
1373378400000,1613,36,0
1373382000000,1010,36,0
1373385600000,820,36,0
1373389200000,790,36,0
1373392800000,709,36,0
1373396400000,588,36,0
1373400000000,672,36,0
1373403600000,593,36,0
1373407200000,950,36,0
1373410800000,1200,36,0
1373414400000,986,36,0
1373418000000,1016,36,0
1373421600000,930,36,0
1373425200000,1005,36,0
1373428800000,1441,36,0
1373432400000,1509,36,0
1373436000000,1291,36,0
1373439600000,499,36,0
1373443200000,504,36,0
1373446800000,504,36,0
1373450400000,504,36,0
1373454000000,504,36,0
1373457600000,504,36,0
1373461200000,504,36,0
1373464800000,504,36,0
1373468400000,504,36,0
1373472000000,504,36,0
1373475600000,504,36,0
1373479200000,504,36,0
1373482800000,504,36,0
1373486400000,504,36,0
1373490000000,504,36,0
1373493600000,504,36,0
1373497200000,504,36,0
1373500800000,504,36,0
1373504400000,504,36,0
1373508000000,504,36,0
1373511600000,504,36,0
1373515200000,504,36,0
1373518800000,504,36,0
1373522400000,504,36,0
1373526000000,368,36,0
1373529600000,227,36,0
1373533200000,175,36,0
1373536800000,192,36,0
1373540400000,367,36,0
1373544000000,940,36,0
1373547600000,1737,36,0
1373551200000,2571,36,0
1373554800000,2751,36,0
1373558400000,2572,36,0
1373562000000,2441,36,0
1373565600000,2446,36,0
1373569200000,2502,36,0
1373572800000,2566,36,0
1373576400000,2721,36,0
1373580000000,2938,36,0
1373583600000,3049,36,0
1373587200000,3142,36,0
1373590800000,2799,36,0
1373594400000,2158,36,0
1373598000000,1669,36,0
1373601600000,1539,36,0
1373605200000,1148,36,0
1373608800000,711,36,0
1373612400000,414,36,0
1373616000000,261,36,0
1373619600000,212,36,0
1373623200000,209,36,0
1373626800000,362,36,0
1373630400000,874,36,0
1373634000000,1616,36,0
1373637600000,2381,36,0
1373641200000,2635,36,0
1373644800000,2597,36,0
1373648400000,2522,36,0
1373652000000,2591,36,0
1373655600000,2683,36,0
1373659200000,2685,36,0
1373662800000,2838,36,0
1373666400000,2982,36,0
1373670000000,3077,36,0
1373673600000,3114,36,0
1373677200000,2841,36,0
1373680800000,2299,36,0
1373684400000,1813,36,0
1373688000000,1591,36,0
1373691600000,1361,36,0
1373695200000,958,36,0
1373698800000,575,36,0
1373702400000,377,36,0
1373706000000,283,36,0
1373709600000,228,36,0
1373713200000,248,36,0
1373716800000,445,36,0
1373720400000,799,36,0
1373724000000,1267,36,0
1373727600000,1739,36,0
1373731200000,2171,36,0
1373734800000,2501,36,0
1373738400000,2582,36,0
1373742000000,2584,36,0
1373745600000,2562,36,0
1373749200000,2640,36,0
1373752800000,2675,36,0
1373756400000,2665,36,0
1373760000000,2560,36,0
1373763600000,2361,36,0
1373767200000,1949,36,0
1373770800000,1768,36,0
1373774400000,1718,36,0
1373778000000,1552,36,0
1373781600000,1082,36,0
1373785200000,1140,36,0
1373788800000,881,36,0
1373792400000,798,36,0
1373796000000,706,36,0
1373799600000,669,36,0
1373803200000,752,36,0
1373806800000,982,36,0
1373810400000,1068,36,0
1373814000000,1195,36,0
1373817600000,1056,36,0
1373821200000,966,36,0
1373824800000,1075,36,0
1373828400000,1394,36,0
1373832000000,1222,36,0
1373835600000,1704,36,0
1373839200000,1854,36,0
1373842800000,1463,36,0
1373846400000,1774,36,0
1373850000000,979,36,0
1373853600000,492,36,0
1373857200000,492,36,0
1373860800000,492,36,0
1373864400000,492,36,0
1373868000000,492,36,0
1373871600000,492,36,0
1373875200000,492,36,0
1373878800000,492,36,0
1373882400000,492,36,0
1373886000000,492,36,0
1373889600000,492,36,0
1373893200000,492,36,0
1373896800000,818,36,0
1373900400000,1371,36,0
1373904000000,980,36,0
1373907600000,599,36,0
1373911200000,519,36,0
1373914800000,702,36,0
1373918400000,1162,36,0
1373922000000,1373,36,0
1373925600000,1895,36,0
1373929200000,1620,36,0
1373932800000,1716,36,0
1373936400000,1889,36,0
1373940000000,1663,36,0
1373943600000,1783,36,0
1373947200000,1528,36,0
1373950800000,1254,36,0
1373954400000,1207,36,0
1373958000000,331,36,0
1373961600000,203,36,0
1373965200000,163,36,0
1373968800000,185,36,0
1373972400000,360,36,0
1373976000000,929,36,0
1373979600000,1712,36,0
1373983200000,2579,36,0
1373986800000,2746,36,0
1373990400000,2550,36,0
1373994000000,2365,36,0
1373997600000,2320,36,0
1374001200000,2399,36,0
1374004800000,2453,36,0
1374008400000,2681,36,0
1374012000000,2888,36,0
1374015600000,3033,36,0
1374019200000,3174,36,0
1374022800000,2723,36,0
1374026400000,2019,36,0
1374030000000,1565,36,0
1374033600000,1365,36,0
1374037200000,994,36,0
1374040800000,615,36,0
1374044400000,347,36,0
1374048000000,206,36,0
1374051600000,161,36,0
1374055200000,185,36,0
1374058800000,362,36,0
1374062400000,943,36,0
1374066000000,1779,36,0
1374069600000,2626,36,0
1374073200000,2793,36,0
1374076800000,2587,36,0
1374080400000,2387,36,0
1374084000000,2374,36,0
1374087600000,2440,36,0
1374091200000,2505,36,0
1374094800000,2711,36,0
1374098400000,2916,36,0
1374102000000,3080,36,0
1374105600000,3167,36,0
1374109200000,2721,36,0
1374112800000,2079,36,0
1374116400000,1656,36,0
1374120000000,1454,36,0
1374123600000,1059,36,0
1374127200000,646,36,0
1374130800000,368,36,0
1374134400000,227,36,0
1374138000000,175,36,0
1374141600000,192,36,0
1374145200000,367,36,0
1374148800000,940,36,0
1374152400000,1737,36,0
1374156000000,2571,36,0
1374159600000,2751,36,0
1374163200000,2572,36,0
1374166800000,2441,36,0
1374170400000,2446,36,0
1374174000000,2502,36,0
1374177600000,2566,36,0
1374181200000,2721,36,0
1374184800000,2938,36,0
1374188400000,3049,36,0
1374192000000,3142,36,0
1374195600000,2799,36,0
1374199200000,2158,36,0
1374202800000,1669,36,0
1374206400000,1539,36,0
1374210000000,1148,36,0
1374213600000,711,36,0
1374217200000,43,3,0
1374624000000,276,30,90
1374627600000,0,36,100
1374631200000,0,36,100
1374634800000,0,36,100
1374638400000,0,36,100
1374642000000,0,36,100
1374645600000,0,36,100
1374649200000,347,36,0
1374652800000,206,36,0
1374656400000,161,36,0
1374660000000,185,36,0
1374663600000,362,36,0
1374667200000,943,36,0
1374670800000,1779,36,0
1374674400000,2626,36,0
1374678000000,2793,36,0
1374681600000,2587,36,0
1374685200000,2387,36,0
1374688800000,2374,36,0
1374692400000,2440,36,0
1374696000000,2505,36,0
1374699600000,2711,36,0
1374703200000,2916,36,0
1374706800000,3080,36,0
1374710400000,3167,36,0
1374714000000,2721,36,0
1374717600000,2079,36,0
1374721200000,1656,36,0
1374724800000,1454,36,0
1374728400000,1059,36,0
1374732000000,646,36,0
1374735600000,1048,36,0
1374739200000,850,36,0
1374742800000,721,36,0
1374746400000,685,36,0
1374750000000,825,36,0
1374753600000,1130,36,0
1374757200000,1468,36,0
1374760800000,1654,36,0
1374764400000,1048,36,0
1374768000000,877,36,0
1374771600000,1212,36,0
1374775200000,889,36,0
1374778800000,492,36,0
1374782400000,492,36,0
1374786000000,492,36,0
1374789600000,1051,36,0
1374793200000,878,36,0
1374796800000,1432,36,0
1374800400000,1894,36,0
1374804000000,1011,36,0
1374807600000,1048,36,0
1374811200000,984,36,0
1374814800000,987,36,0
1374818400000,1142,36,0
1374822000000,414,36,0
1374825600000,261,36,0
1374829200000,212,36,0
1374832800000,209,36,0
1374836400000,362,36,0
1374840000000,874,36,0
1374843600000,1616,36,0
1374847200000,2381,36,0
1374850800000,2635,36,0
1374854400000,2597,36,0
1374858000000,2522,36,0
1374861600000,2591,36,0
1374865200000,2683,36,0
1374868800000,2685,36,0
1374872400000,2838,36,0
1374876000000,2982,36,0
1374879600000,3077,36,0
1374883200000,3114,36,0
1374886800000,2841,36,0
1374890400000,2299,36,0
1374894000000,1813,36,0
1374897600000,1591,36,0
1374901200000,1361,36,0
1374904800000,958,36,0
1374908400000,1525,36,0
1374912000000,1311,36,0
1374915600000,870,36,0
1374919200000,755,36,0
1374922800000,714,36,0
1374926400000,905,36,0
1374930000000,1176,36,0
1374933600000,1342,36,0
1374937200000,1498,36,0
1374940800000,1165,36,0
1374944400000,1436,36,0
1374948000000,1553,36,0
1374951600000,1561,36,0
1374955200000,1635,36,0
1374958800000,1857,36,0
1374962400000,1923,36,0
1374966000000,1882,36,0
1374969600000,2070,36,0
1374973200000,1747,36,0
1374976800000,1346,36,0
1374980400000,1533,36,0
1374984000000,1702,36,0
1374987600000,1656,36,0
1374991200000,1423,36,0
1374994800000,1162,36,0
1374998400000,929,36,0
1375002000000,816,36,0
1375005600000,698,36,0
1375009200000,691,36,0
1375012800000,766,36,0
1375016400000,990,36,0
1375020000000,1125,36,0
1375023600000,1138,36,0
1375027200000,1335,36,0
1375030800000,1484,36,0
1375034400000,1515,36,0
1375038000000,1394,36,0
1375041600000,1710,36,0
1375045200000,1566,36,0
1375048800000,1442,36,0
1375052400000,1738,36,0
1375056000000,1788,36,0
1375059600000,986,36,0
1375063200000,624,36,0
1375066800000,610,36,0
1375070400000,736,36,0
1375074000000,798,36,0
1375077600000,1145,36,0
1375081200000,1026,36,0
1375084800000,810,36,0
1375088400000,713,36,0
1375092000000,672,36,0
1375095600000,820,36,0
1375099200000,1130,36,0
1375102800000,1646,36,0
1375106400000,1807,36,0
1375110000000,1209,36,0
1375113600000,814,36,0
1375117200000,741,36,0
1375120800000,714,36,0
1375124400000,875,36,0
1375128000000,1383,36,0
1375131600000,2180,36,0
1375135200000,2552,36,0
1375138800000,2947,36,0
1375142400000,2629,36,0
1375146000000,861,36,0
1375149600000,1002,36,0
1375153200000,1356,36,0
1375156800000,1317,36,0
1375160400000,1330,36,0
1375164000000,1217,36,0
1375167600000,1043,36,0
1375171200000,885,36,0
1375174800000,758,36,0
1375178400000,682,36,0
1375182000000,821,36,0
1375185600000,1131,36,0
1375189200000,1544,36,0
1375192800000,1658,36,0
1375196400000,1141,36,0
1375200000000,646,36,0
1375203600000,784,36,0
1375207200000,845,36,0
1375210800000,534,36,0
1375214400000,769,36,0
1375218000000,1364,36,0
1375221600000,972,36,0
1375225200000,1584,36,0
1375228800000,1177,36,0
1375232400000,1623,36,0
1375236000000,1025,36,0
1375239600000,1702,36,0
1375243200000,1506,36,0
1375246800000,1261,36,0
1375250400000,1167,36,0
1375254000000,1600,36,0
1375257600000,1411,36,0
1375261200000,1173,36,0
1375264800000,1092,36,0
1375268400000,1267,36,0
1375272000000,1764,36,0
1375275600000,2229,36,0
1375279200000,2798,36,0
1375282800000,1878,36,0
1375286400000,1099,36,0
1375290000000,956,36,0
1375293600000,1127,36,0
1375297200000,992,36,0
1375300800000,985,36,0
1375304400000,1637,36,0
1375308000000,845,36,0
1375311600000,792,36,0
1375315200000,1048,36,0
1375318800000,1051,36,0
1375322400000,792,36,0
1375326000000,792,36,0
1375329600000,792,36,0
1375333200000,792,36,0
1375336800000,792,36,0
1375340400000,368,36,0
1375344000000,227,36,0
1375347600000,175,36,0
1375351200000,192,36,0
1375354800000,367,36,0
1375358400000,940,36,0
1375362000000,1737,36,0
1375365600000,2571,36,0
1375369200000,2751,36,0
1375372800000,2572,36,0
1375376400000,2441,36,0
1375380000000,2446,36,0
1375383600000,2502,36,0
1375387200000,2566,36,0
1375390800000,2721,36,0
1375394400000,2938,36,0
1375398000000,3049,36,0
1375401600000,3142,36,0
1375405200000,2799,36,0
1375408800000,2158,36,0
1375412400000,1669,36,0
1375416000000,1539,36,0
1375419600000,1148,36,0
1375423200000,711,36,0
1375426800000,414,36,0
1375430400000,261,36,0
1375434000000,212,36,0
1375437600000,209,36,0
1375441200000,362,36,0
1375444800000,874,36,0
1375448400000,1616,36,0
1375452000000,2381,36,0
1375455600000,2635,36,0
1375459200000,2597,36,0
1375462800000,2522,36,0
1375466400000,2591,36,0
1375470000000,2683,36,0
1375473600000,2685,36,0
1375477200000,2838,36,0
1375480800000,2982,36,0
1375484400000,3077,36,0
1375488000000,3114,36,0
1375491600000,2841,36,0
1375495200000,2299,36,0
1375498800000,1813,36,0
1375502400000,1591,36,0
1375506000000,1361,36,0
1375509600000,958,36,0
1375513200000,1216,36,0
1375516800000,967,36,0
1375520400000,829,36,0
1375524000000,711,36,0
1375527600000,708,36,0
1375531200000,858,36,0
1375534800000,1137,36,0
1375538400000,1259,36,0
1375542000000,1302,36,0
1375545600000,1371,36,0
1375549200000,1056,36,0
1375552800000,1057,36,0
1375556400000,799,36,0
1375560000000,492,36,0
1375563600000,492,36,0
1375567200000,492,36,0
1375570800000,492,36,0
1375574400000,492,36,0
1375578000000,492,36,0
1375581600000,492,36,0
1375585200000,492,36,0
1375588800000,492,36,0
1375592400000,492,36,0
1375596000000,492,36,0
1375599600000,640,36,0
1375603200000,397,36,0
1375606800000,288,36,0
1375610400000,218,36,0
1375614000000,205,36,0
1375617600000,312,36,0
1375621200000,539,36,0
1375624800000,831,36,0
1375628400000,1197,36,0
1375632000000,1717,36,0
1375635600000,2219,36,0
1375639200000,2414,36,0
1375642800000,2475,36,0
1375646400000,2534,36,0
1375650000000,2576,36,0
1375653600000,2524,36,0
1375657200000,2525,36,0
1375660800000,2449,36,0
1375664400000,2253,36,0
1375668000000,1984,36,0
1375671600000,1863,36,0
1375675200000,1641,36,0
1375678800000,1197,36,0
1375682400000,717,36,0
1375686000000,392,36,0
1375689600000,231,36,0
1375693200000,173,36,0
1375696800000,194,36,0
1375700400000,363,36,0
1375704000000,927,36,0
1375707600000,1679,36,0
1375711200000,2505,36,0
1375714800000,2607,36,0
1375718400000,2480,36,0
1375722000000,2353,36,0
1375725600000,2328,36,0
1375729200000,2426,36,0
1375732800000,2432,36,0
1375736400000,2621,36,0
1375740000000,2800,36,0
1375743600000,2938,36,0
1375747200000,3077,36,0
1375750800000,2590,36,0
1375754400000,1939,36,0
1375758000000,1515,36,0
1375761600000,1298,36,0
1375765200000,956,36,0
1375768800000,591,36,0
1375772400000,792,36,0
1375776000000,792,36,0
1375779600000,792,36,0
1375783200000,792,36,0
1375786800000,792,36,0
1375790400000,1286,36,0
1375794000000,1450,36,0
1375797600000,2038,36,0
1375801200000,1546,36,0
1375804800000,1172,36,0
1375808400000,1270,36,0
1375812000000,1176,36,0
1375815600000,1243,36,0
1375819200000,1588,36,0
1375822800000,1682,36,0
1375826400000,1819,36,0
1375830000000,1718,36,0
1375833600000,1861,36,0
1375837200000,2292,36,0
1375840800000,1795,36,0
1375844400000,1824,36,0
1375848000000,2417,36,0
1375851600000,2229,36,0
1375855200000,1823,36,0
1375858800000,347,36,0
1375862400000,206,36,0
1375866000000,161,36,0
1375869600000,185,36,0
1375873200000,362,36,0
1375876800000,943,36,0
1375880400000,1779,36,0
1375884000000,2626,36,0
1375887600000,2793,36,0
1375891200000,2587,36,0
1375894800000,2387,36,0
1375898400000,2374,36,0
1375902000000,2440,36,0
1375905600000,2505,36,0
1375909200000,2711,36,0
1375912800000,2916,36,0
1375916400000,3080,36,0
1375920000000,3167,36,0
1375923600000,2721,36,0
1375927200000,2079,36,0
1375930800000,1656,36,0
1375934400000,1454,36,0
1375938000000,1059,36,0
1375941600000,646,36,0
1375945200000,368,36,0
1375948800000,227,36,0
1375952400000,175,36,0
1375956000000,192,36,0
1375959600000,367,36,0
1375963200000,940,36,0
1375966800000,1737,36,0
1375970400000,2571,36,0
1375974000000,2751,36,0
1375977600000,2572,36,0
1375981200000,2441,36,0
1375984800000,2446,36,0
1375988400000,2502,36,0
1375992000000,2566,36,0
1375995600000,2721,36,0
1375999200000,2938,36,0
1376002800000,3049,36,0
1376006400000,3142,36,0
1376010000000,2799,36,0
1376013600000,2158,36,0
1376017200000,1669,36,0
1376020800000,1539,36,0
1376024400000,1148,36,0
1376028000000,711,36,0
1376031600000,414,36,0
1376035200000,261,36,0
1376038800000,212,36,0
1376042400000,209,36,0
1376046000000,362,36,0
1376049600000,874,36,0
1376053200000,1616,36,0
1376056800000,2381,36,0
1376060400000,2635,36,0
1376064000000,2597,36,0
1376067600000,2522,36,0
1376071200000,2591,36,0
1376074800000,2683,36,0
1376078400000,2685,36,0
1376082000000,2838,36,0
1376085600000,2982,36,0
1376089200000,3077,36,0
1376092800000,3114,36,0
1376096400000,2841,36,0
1376100000000,2299,36,0
1376103600000,1813,36,0
1376107200000,1591,36,0
1376110800000,1361,36,0
1376114400000,958,36,0
1376118000000,575,36,0
1376121600000,377,36,0
1376125200000,283,36,0
1376128800000,228,36,0
1376132400000,248,36,0
1376136000000,445,36,0
1376139600000,799,36,0
1376143200000,1267,36,0
1376146800000,1739,36,0
1376150400000,2171,36,0
1376154000000,2501,36,0
1376157600000,2582,36,0
1376161200000,2584,36,0
1376164800000,2562,36,0
1376168400000,2640,36,0
1376172000000,2675,36,0
1376175600000,2665,36,0
1376179200000,2560,36,0
1376182800000,2361,36,0
1376186400000,1949,36,0
1376190000000,1768,36,0
1376193600000,1718,36,0
1376197200000,1552,36,0
1376200800000,1082,36,0
1376204400000,640,36,0
1376208000000,397,36,0
1376211600000,288,36,0
1376215200000,218,36,0
1376218800000,205,36,0
1376222400000,312,36,0
1376226000000,539,36,0
1376229600000,831,36,0
1376233200000,1197,36,0
1376236800000,1717,36,0
1376240400000,2219,36,0
1376244000000,2414,36,0
1376247600000,2475,36,0
1376251200000,2534,36,0
1376254800000,2576,36,0
1376258400000,2524,36,0
1376262000000,2525,36,0
1376265600000,2449,36,0
1376269200000,2253,36,0
1376272800000,1984,36,0
1376276400000,1863,36,0
1376280000000,1641,36,0
1376283600000,1197,36,0
1376287200000,717,36,0
1376290800000,392,36,0
1376294400000,231,36,0
1376298000000,173,36,0
1376301600000,194,36,0
1376305200000,363,36,0
1376308800000,927,36,0
1376312400000,1679,36,0
1376316000000,2505,36,0
1376319600000,2607,36,0
1376323200000,2480,36,0
1376326800000,2353,36,0
1376330400000,2328,36,0
1376334000000,2426,36,0
1376337600000,2432,36,0
1376341200000,2621,36,0
1376344800000,2800,36,0
1376348400000,2938,36,0
1376352000000,3077,36,0
1376355600000,2590,36,0
1376359200000,1939,36,0
1376362800000,1515,36,0
1376366400000,1298,36,0
1376370000000,956,36,0
1376373600000,591,36,0
1376377200000,331,36,0
1376380800000,203,36,0
1376384400000,163,36,0
1376388000000,185,36,0
1376391600000,360,36,0
1376395200000,929,36,0
1376398800000,1712,36,0
1376402400000,2579,36,0
1376406000000,2746,36,0
1376409600000,2550,36,0
1376413200000,2365,36,0
1376416800000,2320,36,0
1376420400000,2399,36,0
1376424000000,2453,36,0
1376427600000,2681,36,0
1376431200000,2888,36,0
1376434800000,3033,36,0
1376438400000,793,36,0
1376442000000,0,36,0
1376445600000,0,36,0
1376449200000,0,36,0
1376452800000,0,36,0
1376456400000,0,36,0
1376460000000,0,36,0
1376463600000,347,36,0
1376467200000,206,36,0
1376470800000,161,36,0
1376474400000,185,36,0
1376478000000,362,36,0
1376481600000,943,36,0
1376485200000,1779,36,0
1376488800000,2626,36,0
1376492400000,2793,36,0
1376496000000,2587,36,0
1376499600000,2387,36,0
1376503200000,2374,36,0
1376506800000,2440,36,0
1376510400000,2505,36,0
1376514000000,2711,36,0
1376517600000,2916,36,0
1376521200000,3080,36,0
1376524800000,3167,36,0
1376528400000,2721,36,0
1376532000000,2079,36,0
1376535600000,1656,36,0
1376539200000,1454,36,0
1376542800000,1059,36,0
1376546400000,646,36,0
1376550000000,368,36,0
1376553600000,227,36,0
1376557200000,175,36,0
1376560800000,192,36,0
1376564400000,367,36,0
1376568000000,940,36,0
1376571600000,1737,36,0
1376575200000,2571,36,0
1376578800000,2751,36,0
1376582400000,2572,36,0
1376586000000,2441,36,0
1376589600000,2446,36,0
1376593200000,2502,36,0
1376596800000,2566,36,0
1376600400000,2721,36,0
1376604000000,2938,36,0
1376607600000,3049,36,0
1376611200000,3142,36,0
1376614800000,2799,36,0
1376618400000,2158,36,0
1376622000000,1669,36,0
1376625600000,1539,36,0
1376629200000,1148,36,0
1376632800000,711,36,0
1376636400000,414,36,0
1376640000000,261,36,0
1376643600000,212,36,0
1376647200000,209,36,0
1376650800000,362,36,0
1376654400000,874,36,0
1376658000000,1616,36,0
1376661600000,2381,36,0
1376665200000,2635,36,0
1376668800000,2597,36,0
1376672400000,2522,36,0
1376676000000,2591,36,0
1376679600000,2683,36,0
1376683200000,2685,36,0
1376686800000,2838,36,0
1376690400000,2982,36,0
1376694000000,3077,36,0
1376697600000,3114,36,0
1376701200000,2841,36,0
1376704800000,2299,36,0
1376708400000,1813,36,0
1376712000000,1591,36,0
1376715600000,1361,36,0
1376719200000,958,36,0
1376722800000,575,36,0
1376726400000,377,36,0
1376730000000,283,36,0
1376733600000,228,36,0
1376737200000,248,36,0
1376740800000,445,36,0
1376744400000,799,36,0
1376748000000,1267,36,0
1376751600000,1739,36,0
1376755200000,2171,36,0
1376758800000,2501,36,0
1376762400000,2582,36,0
1376766000000,2584,36,0
1376769600000,2562,36,0
1376773200000,2640,36,0
1376776800000,2675,36,0
1376780400000,2665,36,0
1376784000000,2560,36,0
1376787600000,2361,36,0
1376791200000,1949,36,0
1376794800000,1768,36,0
1376798400000,1718,36,0
1376802000000,1552,36,0
1376805600000,1082,36,0
1376809200000,640,36,0
1376812800000,397,36,0
1376816400000,288,36,0
1376820000000,218,36,0
1376823600000,205,36,0
1376827200000,312,36,0
1376830800000,539,36,0
1376834400000,831,36,0
1376838000000,1197,36,0
1376841600000,1717,36,0
1376845200000,2219,36,0
1376848800000,2414,36,0
1376852400000,2475,36,0
1376856000000,2534,36,0
1376859600000,2576,36,0
1376863200000,2524,36,0
1376866800000,2525,36,0
1376870400000,2449,36,0
1376874000000,2253,36,0
1376877600000,1984,36,0
1376881200000,1863,36,0
1376884800000,1641,36,0
1376888400000,1197,36,0
1376892000000,717,36,0
1376895600000,392,36,0
1376899200000,231,36,0
1376902800000,173,36,0
1376906400000,194,36,0
1376910000000,363,36,0
1376913600000,927,36,0
1376917200000,1679,36,0
1376920800000,2505,36,0
1376924400000,2607,36,0
1376928000000,2480,36,0
1376931600000,2353,36,0
1376935200000,2328,36,0
1376938800000,2426,36,0
1376942400000,2432,36,0
1376946000000,2621,36,0
1376949600000,2800,36,0
1376953200000,2938,36,0
1376956800000,3077,36,0
1376960400000,2590,36,0
1376964000000,1939,36,0
1376967600000,1515,36,0
1376971200000,1298,36,0
1376974800000,956,36,0
1376978400000,591,36,0
1376982000000,331,36,0
1376985600000,203,36,0
1376989200000,163,36,0
1376992800000,185,36,0
1376996400000,360,36,0
1377000000000,929,36,0
1377003600000,1712,36,0
1377007200000,2579,36,0
1377010800000,2746,36,0
1377014400000,2550,36,0
1377018000000,2365,36,0
1377021600000,2320,36,0
1377025200000,2399,36,0
1377028800000,2453,36,0
1377032400000,2681,36,0
1377036000000,2888,36,0
1377039600000,3033,36,0
1377043200000,793,36,0
1377046800000,0,36,0
1377050400000,0,36,0
1377054000000,0,36,0
1377057600000,0,36,0
1377061200000,0,36,0
1377064800000,0,36,0
1377068400000,347,36,0
1377072000000,206,36,0
